authors,title,pub_date,source,doi,abstract,rank,url
"Munk, C.",Basic Consumption-Based Asset Pricing,2013-04-11 00:00:00,SupportedSources.CROSSREF,10.1093/acprof:oso/9780199585496.003.0008,,86,http://dx.doi.org/10.1093/acprof:oso/9780199585496.003.0008
"Yu, D.",Empirical Aircraft Asset Pricing,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-15-6743-8_5,,87,"http://link.springer.com/content/pdf/10.1007/978-981-15-6743-8_5
http://dx.doi.org/10.1007/978-981-15-6743-8_5"
"Khorram, M.",Essays in Empirical Asset Pricing,None,SupportedSources.CROSSREF,10.31390/gradschool_dissertations.5773,,88,http://dx.doi.org/10.31390/gradschool_dissertations.5773
"Alshammari, S.",ESSAYS ON EMPIRICAL ASSET PRICING IN SAUDI ARABIA,None,SupportedSources.CROSSREF,10.23860/alshammari-saad-2021,,89,http://dx.doi.org/10.23860/alshammari-saad-2021
"Gamrowski, B.,Rachev, S.",Stable Models in Testable Asset Pricing,1994-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4615-2494-6_17,,90,"https://link.springer.com/content/pdf/10.1007/978-1-4615-2494-6_17
http://dx.doi.org/10.1007/978-1-4615-2494-6_17"
"Semmler, W.",Asset Pricing Models with Production,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-20680-1_11,,91,"http://link.springer.com/content/pdf/10.1007/978-3-642-20680-1_11.pdf
http://dx.doi.org/10.1007/978-3-642-20680-1_11"
"Ferson, W.,Jagannathan, R.",1 Econometric evaluation of asset pricing models,1996-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0169-7161(96)14003-7,,92,http://dx.doi.org/10.1016/s0169-7161(96)14003-7
"Borup, D.",Asset pricing model uncertainty,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.jempfin.2019.07.005,,93,"https://api.elsevier.com/content/article/PII:S092753981930060X?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S092753981930060X?httpAccept=text/plain
http://dx.doi.org/10.1016/j.jempfin.2019.07.005"
"Balvers, R.,Huang, D.",Productivity-based asset pricing: Theory and evidence,2007-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.jfineco.2006.09.004,,94,"https://api.elsevier.com/content/article/PII:S0304405X07001110?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0304405X07001110?httpAccept=text/plain
http://dx.doi.org/10.1016/j.jfineco.2006.09.004"
"Lécuyer, E.,Martins-da-Rocha, V.",Convex Asset Pricing,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.3940432,,95,http://dx.doi.org/10.2139/ssrn.3940432
"Stapleton, R.,Subrahmanyam, M.",A Multiperiod Equilibrium Asset Pricing Model,1978-01-01 00:00:00,SupportedSources.CROSSREF,10.2307/1911437,,96,http://dx.doi.org/10.2307/1911437
"Barucci, E.",Risk Premium: Capital Asset Pricing Model and Asset Pricing Theory,2003-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4471-0089-8_5,,97,"http://link.springer.com/content/pdf/10.1007/978-1-4471-0089-8_5.pdf
http://dx.doi.org/10.1007/978-1-4471-0089-8_5"
"Luenberger, D.",Pricing a Nontradeable Asset and Its Derivatives,2004-01-01 00:00:00,SupportedSources.CROSSREF,10.1023/b:jota.0000037600.85025.db,,98,"http://link.springer.com/content/pdf/10.1023/B:JOTA.0000037600.85025.db.pdf
http://link.springer.com/article/10.1023/B:JOTA.0000037600.85025.db/fulltext.html
http://link.springer.com/content/pdf/10.1023/B:JOTA.0000037600.85025.db
http://dx.doi.org/10.1023/b:jota.0000037600.85025.db"
"Fang, J.",Illiquidity effects and asset pricing : evidence from Japan,None,SupportedSources.CROSSREF,10.32657/10356/7250,,99,http://dx.doi.org/10.32657/10356/7250
