authors,title,pub_date,source,doi,abstract,rank,url
Carlos Andrés Zapata Quimbayo,"Ausencia de Arbitraje, Medidas Equivalentes y Teorema Fundamental de Valoración (Absence of Arbitrage, Equivalent Measures and the Fundamental Theorem of Asset Pricing)",2018-05-09 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,"<b>Spanish Abstract:</b> Este trabajo identifica las principales contribuciones de Stephen Ross a la definición de los principios básicos del teorema fundamental de valoración de activos (TFVA), así como sus aplicaciones y extensiones. Al establecer la equivalencia entre la ausencia de arbitraje y la existencia de una regla de valoración lineal de activos, Ross formula los principios básicos de un enfoque de valoración que conserva las características esenciales del modelo de Black-Scholes-Merton, pero desde un enfoque más simple e intuitivo. <b>English Abstract:</b> This paper identifies the main contributions of Stephen Ross to the definition of the basic principles of the fundamental theorem of asset pricing (FTAP), as well as its applications and extensions. By establishing the equivalence between the absence of arbitrage and the existence of a linear asset pricing rule, Ross formulates the principles of a valuation approach that preserves the essential characteristics of the Black-Scholes model, but from a more simple and intuitive framework.",55,https://www.semanticscholar.org/paper/887b11c5d62824581be845e6caa0d311c426d034
,The Capital Asset Pricing Model and the Arbitrage Pricing Theory,2013-10-25 00:00:00,SupportedSources.CROSSREF,10.1002/9781118572979.ch5,,56,"http://onlinelibrary.wiley.com/wol1/doi/10.1002/9781118572979.ch5/fullpdf
http://dx.doi.org/10.1002/9781118572979.ch5"
"R. Jarrow,X. Jin,D. Madan",The Second Fundamental Theorem of Asset Pricing,1999-07-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1111/1467-9965.00070,This paper presents a resolution of the paradox proposed by the example of an economy with complette markets and a multiplicityof martingale measures constructed by Artzner and Heath (1995). The resolution lies in noting that completeness is with respect to a topology on the space of cash flows and is connected with uniqueness of the price functional in the topological dual space. Uniqueness may be lost outside the dual and this is what occurs in the counterexample of Artzner and Heath.,57,https://www.semanticscholar.org/paper/298aab4853e8bbd0747f2911ab7cd27bb105087e
"Bernard Wong,C. Heyde",Arbitrage and approximate arbitrage: the fundamental theorem of asset pricing,2010-04-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1080/17442500903251824,"We consider an incomplete market model where asset prices are modelled by Ito processes, and derive the first fundamental theorem of asset pricing using standard stochastic calculus techniques. This contrasts with the sophisticated functional analytic theorems required in the comprehensive works of F. Delbaen and W. Schachermayer (1993) No Arbitrage and the Fundamental Theorem of Asset Pricing, pp. 37–38; Math. Finance 4 (1994), pp. 343–348; Math. Ann. 300 (1994), pp. 464–520; Ann. Appl. Probab. 5 (1995), pp. 926–645 and Proc. Sympos. Appl. Math. 57 (1999), pp. 49–58, and the comparative lack of transparency of the associated technical conditions. An additional benefit is that a clear relationship between no arbitrage and the existence of equivalent local martingale measures is also presented.",58,https://www.semanticscholar.org/paper/fd3087e05bd222b49e3b88e4e94f753d1043805d
,Classical Asset Pricing,2015-09-25 00:00:00,SupportedSources.CROSSREF,10.1002/9781119202172.ch5,,59,"http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119202172.ch5
http://onlinelibrary.wiley.com/wol1/doi/10.1002/9781119202172.ch5/fullpdf
http://dx.doi.org/10.1002/9781119202172.ch5"
"Schachermayer, W.",A Hilbert space proof of the fundamental theorem of asset pricing in finite discrete time,1992-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/0167-6687(92)90013-2,,60,"https://api.elsevier.com/content/article/PII:0167668792900132?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:0167668792900132?httpAccept=text/plain
http://dx.doi.org/10.1016/0167-6687(92)90013-2"
"Lim, K.",Theory and Econometrics of Financial Asset Pricing,2022-08-02 00:00:00,SupportedSources.CROSSREF,10.1515/9783110673951,,61,http://dx.doi.org/10.1515/9783110673951
"Beatrice Acciaio,Julio Backhoff,Gudmund Pammer",Quantitative Fundamental Theorem of Asset Pricing,2022-09-29 18:22:47+00:00,SupportedSources.ARXIV,,"In this paper we provide a quantitative analysis to the concept of arbitrage,
that allows to deal with model uncertainty without imposing the no-arbitrage
condition. In markets that admit ``small arbitrage"", we can still make sense of
the problems of pricing and hedging. The pricing measures here will be such
that asset price processes are close to being martingales, and the hedging
strategies will need to cover some additional cost. We show a quantitative
version of the Fundamental Theorem of Asset Pricing and of the
Super-Replication Theorem. Finally, we study robustness of the amount of
arbitrage and existence of respective pricing measures, showing stability of
these concepts with respect to a strong adapted Wasserstein distance.",62,"http://arxiv.org/pdf/2209.15037v1
http://arxiv.org/abs/2209.15037v1
http://arxiv.org/pdf/2209.15037v1"
"Dempsey, M.",A fundamental model of asset pricing and portfolio allocation,2019-10-18 00:00:00,SupportedSources.CROSSREF,10.4324/9780429424397-12,,63,http://dx.doi.org/10.4324/9780429424397-12
Marcus Becker,Fundamental Theorem of Asset Pricing with Taxes,2012-03-29 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.2030759,"In this paper we prove a version of the fundamental theorem of asset pricing in discrete time, accounting for personal income taxes. We apply this theorem to the valuation of firms.",64,https://www.semanticscholar.org/paper/bd2212ed8d0238d0b6c6fb260a105377c99b0720
Huy N. Chau,Robust fundamental theorems of asset pricing in discrete time,2021-05-26 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"This paper is devoted to the study of robust fundamental theorems of asset pricing in discrete time and finite horizon settings. The new concept ""robust pricing system"" is introduced to rule out the existence of model independent arbitrage opportunities. Superhedging duality and strategy are obtained.",65,https://web.archive.org/web/20200825001716/https://arxiv.org/pdf/2007.02553v2.pdf
Christos E. Kountzakis,On the Order Form of the Fundamental Theorems of Asset Pricing,2014-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.4236/jmf.2014.44019,"In this article, we provide an order-form of the First and the Second Fundamental Theorem of Asset Pricing both in the one-period market model for a finite and infinite state-space and in the case of multi-period model for a finite state-space and a finite time-horizon. The space of the financial positions is supposed to be a Banach lattice. We also prove relevant results in the case where the space of the financial positions is not ordered by a lattice cone. Keywords Strictly Positive Extension, Positive Projection, Sublattice, Complete Market, Incomplete Market 1 J − ∆ of J  (note that J µ ≥ ). Suppose that the first J vectors of this set are linearly independent. If we suppose that the vectors , 1, 2, , J i y i J Proof: If ( ) ( )",66,https://web.archive.org/web/20170706094226/http://file.scirp.org/pdf/JMF_2014081814211271.pdf
Sheng-Qing Zhu,General Implied Processes and Direct Implementation of the Fundamental Theorem of Asset Pricing,2020-06-09 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.3623439,"This paper studies the following conceptual question: in what sense is the Fundamental Theorem of Asset Pricing similar to the two-period no-arbitrage theorem (a.k.a., Farkas lemma)? The purpose of studying this question is (1) to study the information that can be extracted from prices of derivatives in a multi-period context, generalizing the result in a two-period case in Breeden and Litzenberger (1978); (2) to find a way to write down explicitly a multi-period arbitrage process, just as a two-period arbitrage can be written down as a vector.<br><br>To answer the above conceptual question, I break it down into three more specific questions: (1) How to generalize the concept of states to a multi-period model? (2) How to generalize the concept of state price to a multi-period model? (3) In what sense is a multi-period arbitrage process similar to a two-period arbitrage strategy which is just a vector?<br><br>The key to answering those questions is to explicitly describe the probability space on which price processes are defined, especially what “information flow” means. I adopt the canonical probability space (i.e., the space of all possible paths of some price process) and propose to consider the whole path of as the state variable and the “path prices”(i.e., the equivalent martingale measure) as the analogue of state prices. This paper discusses how we can recover prices of paths using prices of associated derivative securities and then use them to price other derivatives, which contributes to the literature of implied processes. In addition, it also shows that a multi-period arbitrage process can be reduced to a random vector. The theoretical contribution of this paper is that it sheds new light on the nature of arbitrage processes and the Fundamental Theorem of Asset Pricing. Practically it provides a general framework to precisely extract the information contained in prices of frequently-traded derivatives and then price other derivatives.",67,https://www.semanticscholar.org/paper/6444352efbd1021218e9d096d5eacaaa6a17c7af
"Belke, A.,Polleit, T.",Financial Market Asset Pricing,2009-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-540-71003-5_4,,68,"http://link.springer.com/content/pdf/10.1007/978-3-540-71003-5_4.pdf
http://dx.doi.org/10.1007/978-3-540-71003-5_4"
"Zapata Quimbayo, Carlos Andrés","Ausencia de arbitraje, medidas equivalentes y teorema fundamental de valoración",2017-05-09 00:00:00,SupportedSources.CORE,,"This paper identifies the main contributions of Stephen Ross to the definition of the basic principles of the fundamental theorem of asset pricing (FTAP), as well as its applications and extensions. By establishing the equivalence between the absence of arbitrage and the existence of a linear asset pricing rule, Ross formulates the principles of a valuation approach that preserves the essential characteristics of the Black-Scholes model, but from a more  imple and intuitive framework.Este trabajo identifica las principales contribuciones de Stephen Ross a la definición de los principios básicos del teorema fundamental de valoración de activos (TFVA), así como sus aplicaciones y extensiones. Al establecer la equivalencia entre la ausencia de arbitraje y la existencia de una regla de valoración lineal de activos, Ross formula los principios básicos de un enfoque de valoración que conserva las características esenciales del modelo de Black-Scholes-Merton, pero desde un enfoque más simple e intuitivo",69,https://core.ac.uk/download/230113752.pdf
"Rösch, D.",Asset Pricing bei Arbitragefreiheit,1998-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-663-08455-6_2,,70,"http://link.springer.com/content/pdf/10.1007/978-3-663-08455-6_2
http://dx.doi.org/10.1007/978-3-663-08455-6_2"
"Dothan, U.,Williams, J.",A general asset pricing model,1979-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/0165-1765(79)90231-3,,71,"https://api.elsevier.com/content/article/PII:0165176579902313?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:0165176579902313?httpAccept=text/plain
http://dx.doi.org/10.1016/0165-1765(79)90231-3"
"Meriton Ibraimi,Markus Leippold,Felix Stang",A Robust Fundamental Theorem of Asset Pricing with Discrete Martingale Measures,2015-05-08 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.2507328,"The classical version of the Fundamental Theorem of Asset Pricing requires that zero-sets of the real-world probability measure P are known. We chose a different route and start from a possibly non-dominated set of probability measures P representing uncertainty about the zero-sets of the real world measure. Since the concept of equivalence of measures becomes meaningless under such a framework, we use the notion of P-full support, which is a condition on the support of a martingale measure Q. We derive a version of the Fundamental Theorem of Asset Pricing and find that no-arbitrage, in our context, is equivalent to the existence of a discrete martingale measure.",72,https://www.semanticscholar.org/paper/41910d27466bb4c96f877e03a3a5056f0d203bc7
"Gospodinov, N.,Robotti, C.","Asset Pricing Theories, Models, and Tests",2013-02-04 00:00:00,SupportedSources.CROSSREF,10.1093/acprof:oso/9780199829699.003.0003,,73,"https://academic.oup.com/book/chapter-pdf/45016380/book_3188_section_144088956.ag.pdf
http://dx.doi.org/10.1093/acprof:oso/9780199829699.003.0003"
Claudio Fontana,"A note on arbitrage, approximate arbitrage and the fundamental theorem of asset pricing",2014-04-29 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1080/17442508.2014.895358,"We provide a critical analysis of the proof of the fundamental theorem of asset pricing given in the paper ""Arbitrage and approximate arbitrage: the fundamental theorem of asset pricing"" by B. Wong and C.C. Heyde (Stochastics, 2010) in the context of incomplete It\^o-process models. We show that their approach can only work in the known case of a complete financial market model and give an explicit counterexample.",74,https://web.archive.org/web/20151010213828/https://hal.inria.fr/hal-00818487/file/RR-8292.pdf
"Alejandro Balbás,Raquel Balbás,Silvia Mayoral",Risk-neutral valuation with infinitely many trading dates,2007-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1016/j.mcm.2006.11.002,"The first Fundamental Theorem of Asset Pricing establishes the equivalence between the absence of arbitrage in financial markets and the existence of Equivalent Martingale Measures, if appropriate conditions hold. Since the theorem may fail when dealing with infinitely many trading dates, this paper draws on the A.A. Lyapunov Theorem in order to retrieve the equivalence for complete markets such that the Sharpe Ratio is adequately bounded.",75,https://web.archive.org/web/20171118232528/https://core.ac.uk/download/pdf/29402846.pdf
"Laopodis, N.",The capital asset pricing model and its variants,2021-11-05 00:00:00,SupportedSources.CROSSREF,10.4324/9781003205005-9,,76,http://dx.doi.org/10.4324/9781003205005-9
"Martin Brown,Tomasz Zastawniak",Fundamental Theorem of Asset Pricing under fixed and proportional transaction costs,2020-05-26 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1007/s10436-020-00367-z,"We show that the absence of arbitrage in a model with both fixed and proportional transaction costs is equivalent to the existence of a family of absolutely continuous single-step probability measures, together with an adapted process with values within the bid-ask intervals that satisfies the martingale property with respect to each of the measures. This extends Harrison and Pliska's classical Fundamental Theorem of Asset Pricing to the case of combined fixed and proportional transaction costs.",77,https://web.archive.org/web/20201108122901/https://link.springer.com/content/pdf/10.1007/s10436-020-00367-z.pdf
,"TWO. BOUNDING THE PRICING KERNEL, ASSET PRICING, AND COMPLETE MARKETS",2005-12-31 00:00:00,SupportedSources.CROSSREF,10.1515/9781400830206-003,,78,"https://princetonup.degruyter.com/view/book/9781400830206/10.1515/9781400830206-003.xml
https://www.degruyter.com/document/doi/10.1515/9781400830206-003/xml
https://www.degruyter.com/document/doi/10.1515/9781400830206-003/pdf
http://dx.doi.org/10.1515/9781400830206-003"
,Asset Pricing,2017-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-17885-1_100077,,79,"http://link.springer.com/content/pdf/10.1007/978-3-319-17885-1_100077
http://dx.doi.org/10.1007/978-3-319-17885-1_100077"
,Asset Valuation: The Theory of Asset Pricing,2009-05-26 00:00:00,SupportedSources.CROSSREF,10.1002/9781118266984.ch8,,80,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118266984.ch8
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118266984.ch8
http://dx.doi.org/10.1002/9781118266984.ch8"
"B. Acciaio,M. Beiglböck,F. Penkner,W. Schachermayer",A MODEL-FREE VERSION OF THE FUNDAMENTAL THEOREM OF ASSET PRICING AND THE SUPER-REPLICATION THEOREM,2013-12-06 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1111/mafi.12060,"We propose a Fundamental Theorem of Asset Pricing and a Super-Replication Theorem in a model-independent framework. We prove these theorems in the setting of finite, discrete time and a market consisting of a risky asset S as well as options written on this risky asset. As a technical condition, we assume the existence of a traded option with a superlinearly growing payoff-function, e.g., a power option. This condition is not needed when sufficiently many vanilla options maturing at the horizon T are traded in the market. KEY WORDS: model-independent pricing, fundamental theorem of asset pricing, super-replication theorem. The authors thank Marcel Nutz and Miklós Rásonyi for useful comments that led to an improvement of the paper. B.",81,https://web.archive.org/web/20170706104736/http://www.mat.univie.ac.at/~schachermayer/pubs/preprnts/prpr0157.pdf
"F. Delbaen,W. Schachermayer",Non-Arbitrage and the Fundamental Theorem of Asset Pricing: Summary of Main Results,None,SupportedSources.SEMANTIC_SCHOLAR,10.1090/psapm/057/1737722,The concept of no arbitrage roughly says that it is impossible to make money out of nothing. The mathematical translation of this concept uses martingale theory and stochastic analysis. The paper gives an overview of the results obtained by the authors.,82,"https://www.semanticscholar.org/paper/5678df10b1d12882ad5c5f4b888242183e86bffa
http://www.mat.univie.ac.at/~schachermayer/pubs/preprnts/prpr0094.pdf"
"Kim, B.",Three essays of empirical asset pricing,None,SupportedSources.CROSSREF,10.32657/10356/138331,,83,http://dx.doi.org/10.32657/10356/138331
"Jarrow, R.",Continuous-Time Asset Pricing Theory,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-77821-1,,84,"http://link.springer.com/content/pdf/10.1007/978-3-319-77821-1.pdf
http://link.springer.com/content/pdf/10.1007/978-3-319-77821-1
http://dx.doi.org/10.1007/978-3-319-77821-1"
"Protter, P.",Continuous-Time Asset Pricing Theory,2022-05-04 00:00:00,SupportedSources.CROSSREF,10.1080/14697688.2022.2063756,,85,"https://www.tandfonline.com/doi/pdf/10.1080/14697688.2022.2063756
http://dx.doi.org/10.1080/14697688.2022.2063756"
"Rutterford, J.",The capital asset pricing model,1983-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-349-17231-3_8,,86,"http://link.springer.com/content/pdf/10.1007/978-1-349-17231-3_8
http://dx.doi.org/10.1007/978-1-349-17231-3_8"
,The capital asset pricing model,2005-05-26 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9780511817458.007,,87,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F3E9CA5969E58D65DC93E01A15BC5D33
http://dx.doi.org/10.1017/cbo9780511817458.007"
P. Grigoriev,On low dimensional case in the fundamental asset pricing theorem with transaction costs,2005-01-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1524/STND.2005.23.1.33,"Summary The well-known Harrison–Plisse theorem claims that in the classical discrete time model of the financial market with finite Ω there is no arbitrage iff there exists an equivalent martingale measure. The famous Dalang–Morton–Willinger theorem extends this result for an arbitrary Ω. Kabanov and Stricker [KS01] generalized the Harrison–Pliska theorem for the case of the market with proportional transaction costs. Nevertheless the corresponding extension of the Kabanov and Stricker result to the case of non-finite Ω fails, the corresponding counter-example with 4 assets was constructed by Schachermayer [S04]. The main result of this paper is that in the special case of 2 assets the Kabanov and Stricker theorem can be extended for an arbitrary Ω. This is quite a surprising result since the corresponding cone of hedgeable claims ÂT is not necessarily closed.",88,https://www.semanticscholar.org/paper/a66ebd0cc943306a51b5ba9fea8f58df582e2011
Gabriel Frahm,Pricing and Valuation under the Real-World Measure,2013-04-13 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.2536430,"In order to prove the third fundamental theorem of asset pricing for financial markets with infinite lifetime [G. Frahm (2016) Pricing and valuation under the real-world measure, International Journal of Theoretical and Applied Finance 19, 1650006], we shall assume that the discounted price process is locally bounded. Otherwise, some principal results developed by [F. Delbaen & W. Schachermayer (1997) The Banach space of workable contingent claims in arbitrage theory, Annales de l’Institut Henri Poincaré 1, 114–144] cannot be applied.",89,"https://www.semanticscholar.org/paper/85bd98f268cc65ac9b22f25cf5dcc5797d489294
http://arxiv.org/pdf/1304.3824"
Costis Skiadas,Asset Pricing Theory,2009-02-09 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2307/j.ctvcm4j4m,"Asset Pricing Theory is an advanced textbook for doctoral students and researchers that offers a modern introduction to the theoretical and methodological foundations of competitive asset pricing. Costis Skiadas develops in depth the fundamentals of arbitrage pricing, mean-variance analysis, equilibrium pricing, and optimal consumption/portfolio choice in discrete settings, but with emphasis on geometric and martingale methods that facilitate an effortless transition to the more advanced continuous-time theory. 
 Among the book's many innovations are its use of recursive utility as the benchmark representation of dynamic preferences, and an associated theory of equilibrium pricing and optimal portfolio choice that goes beyond the existing literature. 
 Asset Pricing Theory is complete with extensive exercises at the end of every chapter and comprehensive mathematical appendixes, making this book a self-contained resource for graduate students and academic researchers, as well as mathematically sophisticated practitioners seeking a deeper understanding of concepts and methods on which practical models are built. 
 
 Covers in depth the modern theoretical foundations of competitive asset pricing and consumption/portfolio choice Uses recursive utility as the benchmark preference representation in dynamic settings Sets the foundations for advanced modeling using geometric arguments and martingale methodology Features self-contained mathematical appendixes Includes extensive end-of-chapter exercises",90,https://www.semanticscholar.org/paper/37295dc715fbeb5a5176ff0f85d2fc55b576edd2
"Jarrow, R.,Protter, P.",Chapter 1 An Introduction to Financial Asset Pricing,2007-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0927-0507(07)15001-5,,91,http://dx.doi.org/10.1016/s0927-0507(07)15001-5
"Dumas, B.,Allaz, B.",The Capital Asset Pricing Model: statement and use,1996-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4899-7116-6_4,,92,"http://link.springer.com/content/pdf/10.1007/978-1-4899-7116-6_4
http://dx.doi.org/10.1007/978-1-4899-7116-6_4"
"Zong, X.",Three Essays on Asset Pricing Studies,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.4283808,,93,http://dx.doi.org/10.2139/ssrn.4283808
"Georgios Karalas,Γεώργιος Καράλας",Essays on asset pricing,None,SupportedSources.SEMANTIC_SCHOLAR,10.12681/eadd/39891,"Η παρούσα διατριβή αποτελείται από τρία δοκίμια σχετικά με την αποτίμηση των μετοχών. Το πρώτο κεφάλαιο (δοκίμιο) εξετάζει την σχέση μεταξύ των αναμενόμενων αποδόσεων και της συγκέντρωσης των διαφορετικών τύπων επενδυτών στην ιδιοκτησία των μετοχών του χρηματιστηρίου της Νέας Υόρκης, κατά την περίοδο 1997-2016. Η μέτρηση της συγκέντρωσης των διαφορετικών τύπων επενδυτών στην ιδιοκτησία των μετοχών γίνεται με την χρήση του δείκτη Χέρφινταλ. Τα οικονομετρικά αποτελέσματα επιβεβαιώνουν την πρόβλεψη του Μέρτον (1987), ότι η υψηλότερη ιδιοκτησιακή συγκέντρωση (μικρότερη συμμετοχή στην ιδιοκτησία) συνδέεται με μεγαλύτερες αναμενόμενες μετοχικές αποδόσεις. Τα αποτελέσματα δεν επηρεάζονται από την συμπερίληψη στην οικονομετρική ανάλυση μεταβλητών ελέγχου που σχετίζονται με γνωστούς παράγοντες κινδύνου, με τον χαρακτηρισμό των διαφορετικών τύπων επενδυτών, με τις αποδόσεις των διαφορετικών τύπων επενδύσεων και με την μεταβλητότητα και την ρευστότητα των μετοχών. Η σχέση εξακολουθεί να υπάρχει και να είναι οικονομικά και στατιστικά σημαντική ακόμη και σε μεγαλύτερους χρονικούς ορίζοντες. Το δεύτερο κεφάλαιο (δοκίμιο) εξετάζει την σχέση της μεταβλητότητας των τιμών των μετοχών, της ρευστότητας των μετοχών και της συναλλακτικής δραστηριότητας στις μετοχές με την συγκέντρωση των διαφορετικών τύπων επενδυτών στην ιδιοκτησία των μετοχών του χρηματιστηρίου της Νέας Υόρκης, κατά την περίοδο 1997-2016. Η μέτρηση της συγκέντρωσης των 32 διαφορετικών τύπων επενδυτών στην ιδιοκτησία των μετοχών γίνεται με την χρήση του δείκτη Χέρφινταλ. Αυτός είναι ένας καινοτόμος τρόπος μέτρησης της έκθεσης των μετοχών στην κατάτμηση των χρηματιστηριακών αγορών λόγω της ύπαρξης διαφορετικών επενδυτικών τύπων. Τα αποτελέσματα της οικονομετρικής ανάλυσης δείχνουν ότι υψηλότερη συγκέντρωση διαφορετικών τύπων επενδυτών (μικρότερος αριθμός διαφορετικών τύπων επενδυτών) συνδέεται με μεγαλύτερη μεταβλητότητα των τιμών των μετοχών, μικρότερη ρευστότητα των μετοχών και μικρότερη συναλλακτική δραστηριότητα στις μετοχές. Τα αποτελέσματα δεν επηρεάζονται από την συμπερίληψη στην οικονομετρική ανάλυση μεταβλητών ελέγχου σχετικών με την μεταβλητότητα των τιμών των μετοχών, με την ρευστότητα των μετοχών, με την συναλλακτική δραστηριότητα των μετοχών και με τον ορισμό των τύπων επενδύσεων. Οι σχέσεις αυτές είναι οικονομικά και στατιστικά σημαντικές, ενώ δεν επηρεάζονται από την συμπερίληψη της περιόδου της χρηματοοικονομικής κρίσης (2007-2009) ή από ακραίες παρατηρήσεις στις τιμές των μεταβλητών. Το τρίτο κεφάλαιο (δοκίμιο) εξετάζει εμπειρικά την προβλεπτική ικανότητα της ρευστότητας των μετοχών στις αποδόσεις των μετοχών του χρηματιστηρίου της Νέας Υόρκςη, κατά την διάρκεια της μεγάλης πτώσης της αγοράς η οποία ακολούθησε την πτώχευση της Λήμαν Μπράδερς. Προτείνεται ένας παράγοντας συναλλακτικής δραστηριότητας ο οποίος προσεγγίζει την μη-θεμελιώδη ζήτηση για τις μετοχές και ο οποίος προστίθεται σε ένα τυπικό μοντέλο 4 παραγόντων κινδύνου. Με την χρήση του επιπλέον παράγοντα μπορεί να ληφθεί υπόψιν η πέραν του φυσιολογικού πίεση στις τιμές των μετοχών λόγω των συναλλαγών και ως αποτέλεσμα μπορούν να διαχωριστούν οι μη-φυσιολογικές αποδόσεις σε δύο κομμάτια, ένα το οποίο σχετίζεται με το φαινόμενο της φυγής-από-την-ρευστότητα και ένα το οποίο σχετίζεται με το φαινόμενο της φυγής-προς-την-ρευστότητα. Τα αποτελέσματα δείχνουν ότι η ρευστότητα εξηγεί τα δύο κομμάτια των μη-φυσιολογικών αποδόσεων προβλέποντας ταυτόχρονα και τα δύο αντίθετα φαινόμενα, τα οποία αλληλοεξουδετερώνονται. Ο κίνδυνος ρευστότητας των μετοχών έχει παρόμοια προβλεπτική ικανότητα στις αποδόσεις των μετοχών κατά την διάρκεια της μεγάλης πτώσης της αγοράς.",94,https://www.semanticscholar.org/paper/f8328d0660b5bc30a843f558298af3abf86feb44
Bernard Wong,"On ‘A note on arbitrage, approximate arbitrage and the fundamental theorem of asset pricing’",2014-10-24 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1080/17442508.2014.899601,"February 26, 2014 I would like to thank Dr Fontana for the critical analysis of our previous paper, in which we had aimed to provide an alternative proof (in a more limited setting) of the Fundamental Theorem of Asset Pricing (see, for example [1,2]). While naturally disappointed with the mistakes made in our paper, I am hopeful that the additional analysis provided by Dr Fontana [3] provides an enhanced understanding of the Fundamental Theorem for the readers of the journal.",95,https://www.semanticscholar.org/paper/e73e86431f8c6c8aab8b0ca347c3a76609b2d2e6
"ALBUQUERQUE, R.,EICHENBAUM, M.,LUO, V.,REBELO, S.",Valuation Risk and Asset Pricing,2016-11-10 00:00:00,SupportedSources.CROSSREF,10.1111/jofi.12437,,96,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fjofi.12437
https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fjofi.12437
http://onlinelibrary.wiley.com/wol1/doi/10.1111/jofi.12437/fullpdf
http://dx.doi.org/10.1111/jofi.12437"
,"Asset Pricing, Portfolio Theory and Real Estate",2011-11-29 00:00:00,SupportedSources.CROSSREF,10.1002/9781444347289.ch4,,97,"https://onlinelibrary.wiley.com/doi/full/10.1002/9781444347289.ch4
http://dx.doi.org/10.1002/9781444347289.ch4"
"Schmidt, B.",Capital Asset Pricing Framework,2012-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.2155510,,98,http://dx.doi.org/10.2139/ssrn.2155510
"Garz, H.",CAPM-Anomalien and Asset-Pricing-Theorie,2000-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-663-08180-7_5,,99,"http://link.springer.com/content/pdf/10.1007/978-3-663-08180-7_5
http://dx.doi.org/10.1007/978-3-663-08180-7_5"
