authors,title,pub_date,source,doi,abstract,rank,url
"Hezhi Luo,Yuanyuan Chen,Xianye Zhang,Duan Li,Huixian Wu",Effective Algorithms for Optimal Portfolio Deleveraging Problem with Cross Impact,2020-12-14 09:40:32+00:00,SupportedSources.ARXIV,,"We investigate the optimal portfolio deleveraging (OPD) problem with
permanent and temporary price impacts, where the objective is to maximize
equity while meeting a prescribed debt/equity requirement. We take the real
situation with cross impact among different assets into consideration. The
resulting problem is, however, a non-convex quadratic program with a quadratic
constraint and a box constraint, which is known to be NP-hard. In this paper,
we first develop a successive convex optimization (SCO) approach for solving
the OPD problem and show that the SCO algorithm converges to a KKT point of its
transformed problem. Second, we propose an effective global algorithm for the
OPD problem, which integrates the SCO method, simple convex relaxation and a
branch-and-bound framework, to identify a global optimal solution to the OPD
problem within a pre-specified $\epsilon$-tolerance. We establish the global
convergence of our algorithm and estimate its complexity. We also conduct
numerical experiments to demonstrate the effectiveness of our proposed
algorithms with both the real data and the randomly generated medium- and
large-scale OPD problem instances.",36,"http://arxiv.org/pdf/2012.07368v2
http://arxiv.org/abs/2012.07368v2
http://arxiv.org/pdf/2012.07368v2"
"Auer, B.",Are standard asset pricing factors long-range dependent?,2017-02-01 00:00:00,SupportedSources.CROSSREF,10.1007/s12197-017-9385-y,,37,"http://link.springer.com/article/10.1007/s12197-017-9385-y/fulltext.html
http://link.springer.com/content/pdf/10.1007/s12197-017-9385-y.pdf
http://link.springer.com/content/pdf/10.1007/s12197-017-9385-y.pdf
http://dx.doi.org/10.1007/s12197-017-9385-y"
"Youssef El-Khatib,Abdulnasser Hatemi-J",On option pricing in illiquid markets with jumps,2013-04-17 04:58:06+00:00,SupportedSources.ARXIV,,"One of the shortcomings of the Black and Scholes model on option pricing is
the assumption that trading of the underlying asset does not affect the price
of that asset. This assumption can be fulfilled only in perfectly liquid
markets. Since most markets are illquid, this assumption might be too
restrictive. Thus, taking into account the price impact in option pricing is an
important issue. This issue has been dealt with, to some extent, for illiquid
markets by assuming a continuous process, mainly based on the Brownian motion.
However, the recent financial crisis and its effects on the global stock
markets have propagated the urgent need for more realistic models where the
stochastic process describing the price trajectories involves random jumps.
Nonetheless, works related to markets with jumps are scant compared to the
continuous ones. In addition, these previous studies do not deal with illiquid
markets. The contribution of this paper is to tackle the pricing problem for
options in illiquid markets with jumps as well as the hedging strategy within
this context, which is the first of its kind to the best knowledge.",38,"http://arxiv.org/pdf/1304.4690v1
http://arxiv.org/abs/1304.4690v1
http://arxiv.org/pdf/1304.4690v1"
"Roberto Cominetti,Marco Scarsini,Marc Schröder,Nicolás Stier-Moses",Price of Anarchy in Bernoulli Congestion Games with Affine Costs,2019-03-08 07:17:01+00:00,SupportedSources.ARXIV,10.1145/3328526.3329579,"We consider an atomic congestion game in which each player participates in
the game with an exogenous and known probability $p_{i}\in[0,1]$, independently
of everybody else, or stays out and incurs no cost. We first prove that the
resulting game is potential. Then, we compute the parameterized price of
anarchy to characterize the impact of demand uncertainty on the efficiency of
selfish behavior. It turns out that the price of anarchy as a function of the
maximum participation probability $p=\max_{i} p_{i}$ is a nondecreasing
function. The worst case is attained when players have the same participation
probabilities $p_{i}=p$. For the case of affine costs, we provide an analytic
expression for the parameterized price of anarchy as a function of $p$. This
function is continuous on $(0,1]$, is equal to $4/3$ for $0<p\leq 1/4$, and
increases towards $5/2$ when $p\to 1$. Our work can be interpreted as providing
a continuous transition between the price of anarchy of nonatomic and atomic
games, which are the extremes of the price of anarchy function we characterize.
We show that these bounds are tight and are attained on routing games -- as
opposed to general congestion games -- with purely linear costs (i.e., with no
constant terms).",39,"http://arxiv.org/pdf/1903.03309v5
http://dx.doi.org/10.1145/3328526.3329579
http://arxiv.org/abs/1903.03309v5
http://arxiv.org/pdf/1903.03309v5"
Georgy P. Karev,Inhomogeneous maps and mathematical theory of selection,2007-01-31 18:52:52+00:00,SupportedSources.ARXIV,,"In this paper we develop a theory of general selection systems with discrete
time and explore the evolution of selection systems, in particular,
inhomogeneous populations. We show that the knowledge of the initial
distribution of the selection system allows us to determine explicitly the
system distribution at the entire time interval. All statistical
characteristics of interest, such as mean values of the fitness or any trait
can be predicted effectively for indefinite time and these predictions
dramatically depend on the initial distribution. The Fisher Fundamental theorem
of natural selection (FTNS) and more general the Price equations are the famous
results of the mathematical selection theory. We show that the problem of
dynamic insufficiency for the Price equations and for the FTNS can be resolved
within the framework of selection systems. Effective formulas for solutions of
the Price equations and for the FTNS are derived. Applications of the developed
theory to some other problems of mathematical biology (dynamics of
inhomogeneous logistic and Ricker model, selection in rotifer populations) are
also given. Complex behavior of the total population size, the mean fitness (in
contrast to the plain FTNS) and other traits is possible for inhomogeneous
populations with density-dependent fitness. The temporary dynamics of these
quantities can be investigated with the help of suggested methods.",40,"http://arxiv.org/pdf/q-bio/0701054v1
http://arxiv.org/abs/q-bio/0701054v1
http://arxiv.org/pdf/q-bio/0701054v1"
"Benjamin Jourdain,Mohamed Sbai",High order discretization schemes for stochastic volatility models,2009-08-13 16:15:34+00:00,SupportedSources.ARXIV,,"In usual stochastic volatility models, the process driving the volatility of
the asset price evolves according to an autonomous one-dimensional stochastic
differential equation. We assume that the coefficients of this equation are
smooth. Using It\^o's formula, we get rid, in the asset price dynamics, of the
stochastic integral with respect to the Brownian motion driving this SDE.
Taking advantage of this structure, we propose - a scheme, based on the
Milstein discretization of this SDE, with order one of weak trajectorial
convergence for the asset price, - a scheme, based on the Ninomiya-Victoir
discretization of this SDE, with order two of weak convergence for the asset
price. We also propose a specific scheme with improved convergence properties
when the volatility of the asset price is driven by an Orstein-Uhlenbeck
process. We confirm the theoretical rates of convergence by numerical
experiments and show that our schemes are well adapted to the multilevel Monte
Carlo method introduced by Giles [2008a, 2008b].",41,"http://arxiv.org/pdf/0908.1926v3
http://arxiv.org/abs/0908.1926v3
http://arxiv.org/pdf/0908.1926v3"
,Chapter 2 The Weierstrass Preparation Theorem and its Applications,1983-01-31 00:00:00,SupportedSources.CROSSREF,10.1515/9783110838350.63,,42,"http://www.degruyter.com/view/books/9783110838350/9783110838350.63/9783110838350.63.xml
https://www.degruyter.com/document/doi/10.1515/9783110838350.63/pdf
http://dx.doi.org/10.1515/9783110838350.63"
Tega Anighoro,Value relevance of the components of oil and gas reserve quantity change disclosures of upstream oil and gas companies in the london stock exchange,2020-05-06 16:05:24+00:00,SupportedSources.ARXIV,,"The high level of risk and uncertainty in harnessing oil and gas reserves
poses an accounting dilemma in the reporting of reserves quantity information;
information which is critical and relied on by investors for decision making.
Different studies have indicated that reserves disclosure information is
fundamental to understanding the value of the firm. This study attempts to
contribute to the growing value relevance literature on reserves disclosures by
examining the value relevance of the components of oil and gas reserve quantity
change disclosures of upstream oil and gas companies in the London Stock
Exchange. Particularly, it investigates the relationship between average
historical share returns and changes in reserves from explorations,
acquisitions, production, revisions and sale. It also examines the value
relevance of the quality of these disclosures. Using archival data from LSE,
databases and annual reports, and applying a multifactor framework, the
empirical results suggested that changes in reserves as well as the components
of these changes where associated with share returns though insignificantly due
to the significant impact of oil price and longitudinal effect posed by
applying the measurement approach with utilizes historical returns. However,
the quality of reserves disclosures has a positively significant relationship
with share returns. The volatility and decline in oil price is also reflected
in both low average share returns at -0.4% and low average growth in reserves
at 8.94% for the last 8 years in the sector.",43,"http://arxiv.org/pdf/2005.14659v1
http://arxiv.org/abs/2005.14659v1
http://arxiv.org/pdf/2005.14659v1"
"R. Manuelli,J. Peck",Exchange Rate Volatility in an Equilibrium Asset Pricing Model,1990-08-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2307/2527161,"This paper analyzes a stochastic model of exchange rate determination with unrestricted access to capital and currency markets. It is shown that the only restriction imposed by the model on the equilibrium exchange rate is that it satisfy a martingale property. This implies that, for a given real equilibrium allocation (which is optimal), the model can display varying amounts of exchange rate volatility, and that volatility is unrelated to the welfare properties of the equilibrium allocation. Whether or not volatility is ""excessive"" therefore depends on which equilibrium is chosen as the basis for comparison. Copyright 1990 by Economics Department of the University of Pennsylvania and the Osaka University Institute of Social and Economic Research Association.",44,https://www.semanticscholar.org/paper/a1338bfa2688289633a0054615aa37c26c194ced
A. Yeh,Dynamic Conditional Factor Premiums and Asset Pricing Anomalies,2016-06-16 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.2564549,"I apply a simple and intuitive econometric method to extract dynamic risk premia from the Fama-French (2015) multifactor asset pricing model. With all of the Fama-French (2015) state variables, this analysis is the first exploration of whether the pervasive asset pricing anomalies persist after the econometrician accounts for the time variation in multifactor risk premia. The ubiquitous anomalies of size, value, momentum, investment, profitability, short-term return reversal, and long-term return reversal, disappear after the econometrician takes into account the dynamic nature of multifactor risk premia. The prior linear empirical asset pricing models arise as special cases of this dynamic multifactor model. The main contribution of the current paper relates to the design of a workhorse model in the asset pricing literature. The previous linear empirical asset pricing models can be viewed as special cases of this more general dynamic multifactor model. This dynamic multifactor model carries important implications for equity cost estimation, corporate event assessment, financial risk management, and mutual fund performance evaluation. My dynamic analysis of multifactor risk premia from the Fama-French (2015) five-factor model proposes raising the hurdle for the conventional asset pricing tests. This recommendation serves as the time-series equivalent to the cross-sectional thesis of Harvey, Liu, and Zhu (2015).",45,https://www.semanticscholar.org/paper/242cef19ea785dcfe1772b4f648d30507e5ddd7a
,Curvature tensor-components,2009-06-30 00:00:00,SupportedSources.CROSSREF,10.1090/amsip/045/11,,46,http://dx.doi.org/10.1090/amsip/045/11
"Andrew Allman,Qi Zhang",Branch-and-Price for a Class of Nonconvex Mixed-Integer Nonlinear Programs,2020-01-06 22:12:28+00:00,SupportedSources.ARXIV,,"This work attempts to combine the strengths of two major technologies that
have matured over the last three decades: global mixed-integer nonlinear
optimization and branch-and-price. We consider a class of generally nonconvex
mixed-integer nonlinear programs (MINLPs) with linear complicating constraints
and integer linking variables. If the complicating constraints are removed, the
problem becomes easy to solve, e.g. due to decomposable structure. Integrality
of the linking variables allows us to apply a discretization approach to derive
a Dantzig-Wolfe reformulation and solve the problem to global optimality using
branch-and-price. It is a remarkably simple idea; but to our surprise, it has
barely found any application in the literature. In this work, we show that many
relevant problems directly fall or can be reformulated into this class of
MINLPs. We present the branch-and-price algorithm and demonstrate its
effectiveness (and sometimes ineffectiveness) in an extensive computational
study considering multiple large-scale problems of practical relevance, showing
that, in many cases, orders-of-magnitude reductions in solution time can be
achieved.",47,"http://arxiv.org/pdf/2001.01794v1
http://arxiv.org/abs/2001.01794v1
http://arxiv.org/pdf/2001.01794v1"
"Gunnhildur H. Steinbakk,Alex Lenkoski,Ragnar Bang Huseby,Anders Løland,Tor Arne Øigård",Using published bid/ask curves to error dress spot electricity price forecasts,2018-12-06 10:09:35+00:00,SupportedSources.ARXIV,,"Accurate forecasts of electricity spot prices are essential to the daily
operational and planning decisions made by power producers and distributors.
Typically, point forecasts of these quantities suffice, particularly in the
Nord Pool market where the large quantity of hydro power leads to price
stability. However, when situations become irregular, deviations on the price
scale can often be extreme and difficult to pinpoint precisely, which is a
result of the highly varying marginal costs of generating facilities at the
edges of the load curve. In these situations it is useful to supplant a point
forecast of price with a distributional forecast, in particular one whose tails
are adaptive to the current production regime. This work outlines a methodology
for leveraging published bid/ask information from the Nord Pool market to
construct such adaptive predictive distributions. Our methodology is a
non-standard application of the concept of error-dressing, which couples a
feature driven error distribution in volume space with a non-linear
transformation via the published bid/ask curves to obtain highly non-symmetric,
adaptive price distributions. Using data from the Nord Pool market, we show
that our method outperforms more standard forms of distributional modeling. We
further show how such distributions can be used to render `warning systems'
that issue reliable probabilities of prices exceeding various important
thresholds.",48,"http://arxiv.org/pdf/1812.02433v1
http://arxiv.org/abs/1812.02433v1
http://arxiv.org/pdf/1812.02433v1"
Cole Hugelmeyer,A Representation Theorem for Knots and a Generalization of the Fundamental Theorem of Finite Type Invariants,2018-06-28 21:28:12+00:00,SupportedSources.ARXIV,,"We provide a way to produce knots in $S^3$ from signed chord diagrams, and
prove that every knot can be produced in this way. Using these diagrams, we
generalize the fundamental theorem of finite type invariants. We also provide
moves for the diagrams so that any two diagrams for the same knot are connected
by a sequence of moves.",49,"http://arxiv.org/pdf/1806.11201v1
http://arxiv.org/abs/1806.11201v1
http://arxiv.org/pdf/1806.11201v1"
Patrick H. O'Callaghan,Minimal conditions for parametric continuity of a utility representation,2015-05-12 01:23:33+00:00,SupportedSources.ARXIV,10.1016/j.jmateco.2017.07.004,"Dependence on the parameter is continuous when perturbations of the parameter
preserves strict preference for one alternative over another. We characterise
this property via a utility function over alternatives that depends
continuously on the parameter. The class of parameter spaces where such a
representation is guaranteed to exist is also identified. When the parameter is
the type or belief of a player, these results have implications for Bayesian
and psychological games. When alternatives are discrete, the representation is
jointly continuous and an extension of Berge's theorem of the maximum yields a
continuous value function. We apply this result to generalise a standard
consumer choice problem where parameters are price-wealth vectors. When the
parameter space is lexicographically ordered, a novel application to
reference-dependent preferences is possible.",50,"http://arxiv.org/pdf/1505.02847v2
http://dx.doi.org/10.1016/j.jmateco.2017.07.004
http://arxiv.org/abs/1505.02847v2
http://arxiv.org/pdf/1505.02847v2"
"Carlo Brugna,Giuseppe Toscani",Kinetic models for goods exchange in a multi-agent market,2017-09-01 06:39:32+00:00,SupportedSources.ARXIV,10.1016/j.physa.2018.02.070,"We introduce a system of kinetic equations describing an exchange market
consisting of two populations of agents (dealers and speculators) expressing
the same preferences for two goods, but applying different strategies in their
exchanges. We describe the trading of the goods by means of some fundamental
rules in price theory, in particular by using Cobb-Douglas utility functions
for the exchange. The strategy of the speculators is to recover maximal utility
from the trade by suitably acting on the percentage of goods which are
exchanged. This microscopic description leads to a system of linear
Boltzmann-type equations for the probability distributions of the goods on the
two populations, in which the post-interaction variables depend from the
pre-interaction ones in terms of the mean quantities of the goods present in
the market. In this case, it is shown analytically that the strategy of the
speculators can drive the price of the two goods towards a zone in which there
is a marked utility for their group. Also, the general system of nonlinear
kinetic equations of Boltzmann type for the probability distributions of the
goods on the two populations is described in details. Numerical experiments
then show how the policy of speculators can modify the final price of goods in
this nonlinear setting.",51,"http://arxiv.org/pdf/1709.09495v1
http://dx.doi.org/10.1016/j.physa.2018.02.070
http://arxiv.org/abs/1709.09495v1
http://arxiv.org/pdf/1709.09495v1"
"Leland Bybee,B. Kelly,Yi-Kai Su",Narrative Asset Pricing: Interpretable Systematic Risk Factors from News Text,2021-07-28 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.3895277,"We seek fundamental risks from news text. Conceptually, news is closely related to the idea of systematic risk, in particular the ""state variables"" in the ICAPM. News captures investors' concerns about future investment opportunities, and hence drives the current pricing kernel. This paper demonstrates a way to extract a parsimonious set of risk factors and eventually a univariate pricing kernel from news text. The state variables are reduced and selected from the variations in attention allocated to different news narratives. As a result, the risk factors attain clear text-based interpretability as well as top-of-the-line asset pricing performance. The empirical method integrates topic modeling (LDA), latent factor analysis (IPCA), and variable selection (group lasso).",52,https://www.semanticscholar.org/paper/349e0e3934bb7754f8ff10d8589880d78f9ab0d4
"Moshe A. Milevsky,Thomas S. Salisbury,Alexander Chigodaev",The implied longevity curve: How long does the market think you are going to live?,2018-11-25 02:43:48+00:00,SupportedSources.ARXIV,,"We use life annuity prices to extract information about human longevity using
a framework that links the term structure of mortality and interest rates. We
invert the model and perform nonlinear least squares to obtain implied
longevity forecasts. Methodologically, we assume a Cox-Ingersoll-Ross (CIR)
model for the underlying yield curve, and for mortality, a Gompertz-Makeham
(GM) law that varies with the year of annuity purchase. Our main result is that
over the last decade markets implied an improvement in longevity of of 6-7
weeks per year for males and 1-3 weeks for females. In the year 2004 market
prices implied a $40.1\%$ probability of survival to the age 90 for a 75-year
old male ($51.2\%$ for a female) annuitant. By the year 2013 the implied
survival probability had increased to $46.1\%$ (and $53.1\%$). The
corresponding implied life expectancy has increased (at the age of 75) from
13.09 years for males (15.08 years for females) to 14.28 years (and 15.61
years.) Although these values are implied directly from markets, they are
consistent with demographic projections. Similar to implied volatility in
option pricing, we believe that our implied survival probabilities (ISP) and
implied life expectancy (ILE) are relevant for the financial management of
assets post-retirement and very important for the optimal timing and allocation
to annuities; procrastinators are swimming against an uncertain but rather
strong longevity trend.",53,"http://arxiv.org/pdf/1811.09932v1
http://arxiv.org/abs/1811.09932v1
http://arxiv.org/pdf/1811.09932v1"
"Dirk Becherer,Klebert Kentia",Good Deal Hedging and Valuation Under Combined Uncertainty About Drift and Volatility,2017-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.2139/ssrn.2951742,"which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. Abstract We study robust notions of good-deal hedging and valuation under combined uncertainty about the drifts and volatilities of asset prices. Good-deal bounds are determined by a subset of risk-neutral pricing measures such that not only opportunities for arbitrage are excluded but also deals that are too good, by restricting instantaneous Sharpe ratios. A non-dominated multiple priors approach to model uncertainty (ambiguity) leads to worst-case good-deal bounds. Corresponding hedging strategies arise as minimizers of a suitable coherent risk measure. Good-deal bounds and hedges for measurable claims are characterized by solutions to secondorder backward stochastic differential equations whose generators are non-convex in the volatility. These hedging strategies are robust with respect to uncertainty in the sense that their tracking errors satisfy a supermartingale property under all a-priori valuation measures, uniformly over all priors. Keywords Combined drift and volatility uncertainty · Good-deal bounds · Robust hedging · Hedging to acceptability · Second-order BSDE · Stochastic control Mathematics Subject Classification (2000) 60G44 · 60H30 · 91G10 · 93E20 · 91B06 · 91B30",54,https://web.archive.org/web/20180722023155/https://probability-risk.springeropen.com/track/pdf/10.1186/s41546-017-0024-5
"Chen, Y.,Fowler, S.",Hybrid Perturbation-Projection Method for Solving DSGE Asset Pricing Models,2015-10-16 00:00:00,SupportedSources.CROSSREF,10.1007/s10614-015-9529-0,,55,"http://link.springer.com/content/pdf/10.1007/s10614-015-9529-0.pdf
http://link.springer.com/article/10.1007/s10614-015-9529-0/fulltext.html
http://link.springer.com/content/pdf/10.1007/s10614-015-9529-0.pdf
http://link.springer.com/content/pdf/10.1007/s10614-015-9529-0
http://dx.doi.org/10.1007/s10614-015-9529-0"
"L. Ponta,A. Carbone",Quantifying horizon dependence of asset prices: a cluster entropy approach,2019-08-01 08:12:19+00:00,SupportedSources.ARXIV,,"Market dynamic is quantified in terms of the entropy $S(\tau,n)$ of the
clusters formed by the intersections between the series of the prices $p_t$ and
the moving average $\widetilde{p}_{t,n}$. The entropy $S(\tau,n)$ is defined
according to Shannon as $\sum P(\tau,n)\log P(\tau,n),$ with $P(\tau,n)$ the
probability for the cluster to occur with duration $\tau$. \par The
investigation is performed on high-frequency data of the Nasdaq Composite, Dow
Jones Industrial Avg and Standard \& Poor 500 indexes downloaded from the
Bloomberg terminal. The cluster entropy $S(\tau,n)$ is analysed in raw and
sampled data over a broad range of temporal horizons $M$ varying from one to
twelve months over the year 2018. The cluster entropy $S(\tau,n)$ is integrated
over the cluster duration $\tau$ to yield the Market Dynamic Index $I(M,n)$, a
synthetic figure of price dynamics. A systematic dependence of the cluster
entropy $S(\tau,n)$ and the Market Dynamic Index $I(M,n)$ on the temporal
horizon $M$ is evidenced. \par Finally, the Market Horizon Dependence}, defined
as $H(M,n)=I(M,n)-I(1,n)$, is compared with the horizon dependence of the
pricing kernel with different representative agents obtained via a
Kullback-Leibler entropy approach. The Market Horizon Dependence $H(M,n)$ of
the three assets is compared against the values obtained by implementing the
cluster entropy $S(\tau,n)$ approach on artificially generated series
(Fractional Brownian Motion).",56,"http://arxiv.org/pdf/1908.00257v2
http://arxiv.org/abs/1908.00257v2
http://arxiv.org/pdf/1908.00257v2"
"Paolo Guasoni,Miklós Rásonyi","Hedging, arbitrage and optimality with superlinear frictions",2015-06-19 07:42:13+00:00,SupportedSources.ARXIV,10.1214/14-AAP1043,"In a continuous-time model with multiple assets described by c\`{a}dl\`{a}g
processes, this paper characterizes superhedging prices, absence of arbitrage,
and utility maximizing strategies, under general frictions that make execution
prices arbitrarily unfavorable for high trading intensity. Such frictions
induce a duality between feasible trading strategies and shadow execution
prices with a martingale measure. Utility maximizing strategies exist even if
arbitrage is present, because it is not scalable at will.",57,"http://arxiv.org/pdf/1506.05895v1
http://dx.doi.org/10.1214/14-AAP1043
http://arxiv.org/abs/1506.05895v1
http://arxiv.org/pdf/1506.05895v1"
"Dranev, Y.,Chupin, D.",COLOG Asset Pricing,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.4198227,,58,http://dx.doi.org/10.2139/ssrn.4198227
"M. Brennan,Ashley Wang,Yihong Xia",Estimation and Test of a Simple Model of Intertemporal Capital Asset Pricing,2002-09-12 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.334760,"A simple valuation model with time-varying investment opportunities is developed and estimated. The model assumes that the investment opportunity set is completely described by the real interest rate and the maximum Sharpe ratio, which follow correlated Ornstein-Uhlenbeck processes. The model parameters and time series of the state variables are estimated using U.S. Treasury bond yields and expected inflation from January 1952 to December 2000, and as predicted, the estimated maximum Sharpe ratio is related to the equity premium. In cross-sectional asset-pricing tests, both state variables have significant risk premia, which is consistent with Merton's ICAPM. Copyright 2004 by The American Finance Association.",59,"https://www.semanticscholar.org/paper/d9e936b1b1cd99cb62df9bb11ce7ca6ecd263814
https://escholarship.org/content/qt20r0j5t8/qt20r0j5t8.pdf?t=krn8c4"
"Grzegorz Grodzki,Henryk Piech",Strategic analysis of implementation assets and threats,2018-05-15 22:22:13+00:00,SupportedSources.ARXIV,,"The aim of the strategic analysis is to (simply) carry out the game between
the implementing body and possible links to the existing market situation. We
are therefore playing a strategic game between us and the outside world. This
situation is most often associated with existing and potential threats, such as
competition, fashion trends, cost situation, marketing effectiveness, market
demand, etc. However, this does not exhaust all aspects resulting from the
situation, as conditions conducive to the implementation may also be taken into
account, such as the possibility of cooperation, favourable location, new forms
of reaching the recipient, new legal solutions, etc. Generally speaking, we can
divide the set of conditions into assets and threats. Playing a strategic game
leads not only to the estimation of the game's value but also points to the
equilibrium points (saddle points) and to the conditions of market
stabilization. We therefore have two players (one zero-sum two-player game
depending on the assumptions made); one side is our assets and the other side
is external threats. The strategies of both players will be a combination of
implementation, market and marketing parameters. This will be described as an
example in the introduction (chapter 1). The next chapters (2 and 3) are
proposals for estimating the effects of strategy selection, i.e. creating
payoffs for players. The final stage will be playing the game, the analysis of
its results (chapters 3) and the summary (chapter 4).",60,"http://arxiv.org/pdf/1805.06052v1
http://arxiv.org/abs/1805.06052v1
http://arxiv.org/pdf/1805.06052v1"
"Jiwen Huang,R. Xing,Qing Li",Asset pricing via deep graph learning to incorporate heterogeneous predictors,2022-07-13 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1002/int.22950,"Tradition financial studies on asset pricing focused on the economic indicators and media information of a stock. Recent financial studies found that the momentum spillovers of relevant firms are salient as well for measuring asset risk. However, previous studies on asset pricing via machine learning only relied on partial of these market information types. In this study, a deep learning framework is proposed to combine these three market information types with different data structures, that is, numerical economic indicators represented as scalars, media represented as textual vectors, and the influences of related firms captured by graphs. More importantly, the unique data characteristics brought by such data fusion are well addressed in the proposed learning framework. Specifically, a matrix‐based module is first proposed to fuse numerical economic data and textual media, which specifically considers the interactions of the fused features. Such fused information, along with the firm relevance represented in graphs, is further integrated by a novel self‐adaptive graph neural network that can address the dynamic merging of multilinked listed firms. Experiments performed on real market data demonstrate the effectiveness of the proposed approach over state‐of‐the‐art algorithms, including eLSTM, RGCN, and TGC.",61,https://www.semanticscholar.org/paper/bcfd9281143145fa603fee600533f1a6a4f2f69b
"Christian Bayer,Chiheb Ben Hammouda,Antonis Papapantoleon,Michael Samet,Raúl Tempone",Optimal Damping with Hierarchical Adaptive Quadrature for Efficient Fourier Pricing of Multi-Asset Options in Lévy Models,2022-03-15 18:48:49+00:00,SupportedSources.ARXIV,,"Efficient pricing of multi-asset options is a challenging problem in
quantitative finance. When the Fourier transform of the density function is
available, Fourier-based pricing methods become very competitive compared to
alternative techniques because the integrand in the frequency space has often
higher regularity than in the physical space. However, when designing a
numerical quadrature method for most of these Fourier pricing approaches, two
key aspects affecting the numerical complexity should be carefully considered:
(i) the choice of the damping parameters that ensure integrability and control
the regularity class of the integrand and (ii) the effective treatment of the
high dimensionality of the integration problem. To address these challenges,
based on the extension of the one-dimensional Fourier valuation formula to the
multivariate case, we propose an efficient numerical method for pricing
European multi-asset options based on two complementary ideas. First, we smooth
the Fourier integrand via an optimized choice of damping parameters based on a
proposed heuristic optimization rule. Second, we use the adaptive sparse grid
quadrature based on sparsification and dimension-adaptivity techniques to
accelerate the convergence of the numerical quadrature in high dimensions.
Through an extensive numerical study on the basket and rainbow options under
the multivariate geometric Brownian motion and some multivariate L\'evy models,
we demonstrate the advantages of adaptivity and our damping parameter rule on
the numerical complexity of the quadrature methods. Moreover, we reveal that
our approach achieves substantial computational gains compared to the Monte
Carlo method for different dimensions and parameter constellations.",62,"http://arxiv.org/pdf/2203.08196v2
http://arxiv.org/abs/2203.08196v2
http://arxiv.org/pdf/2203.08196v2"
Patrice Derrington,Property and Thomas Piketty: Casting the Lens of Thomas Piketty's Capital in the Twenty-first Century on Inequality in the Urban Built Environment,2018-03-20 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.25034/ijcua.2018.4674,"Currently, there exists a disturbing urban problem exemplified by the excessive luxury apartments and glamorous office towers being built in cities around the world in the face of the increasing unaffordability of housing and low-cost work, trade or craft space. Seeking to address this complex problem, this paper proposes a theoretical framework that uniquely addresses both the capitalist economic structure that drives the development process and the Marxist-based urban theory by which the socio-economic outcomes are currently evaluated. This framework takes as its meta-theory, the approach of Thomas Piketty in his recent treatise, ""Capital in the Twenty-First Century"", since he deftly employs the Marxist dialectic of labor/capital while investigating the persistent inequality in the history of capitalism by interrogating that system itself. This bifurcated framework of economic analysis affords a new format for examining real estate returns, how they are represented in the market place, who benefits from them, and how resultant inequalities might be avoided in urban development.",63,https://web.archive.org/web/20190429001621/http://ijcua.com/index.php/ijcua/article/download/49/48/
"Zhao, H.",Two essays on asset pricing and options market,None,SupportedSources.CROSSREF,10.5353/th_b4150839,,64,http://dx.doi.org/10.5353/th_b4150839
Teemu Pennanen,Introduction to convex optimization in financial markets,2012-06-23 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1007/s10107-012-0573-4,"Convexity arises quite naturally in financial risk management. In risk preferences concerning random cash-flows, convexity corresponds to the fundamental diversification principle. Convexity is a basic property also of budget constraints both in classical linear models as well as in more realistic models with transaction costs and constraints. Moreover, modern securities markets are based on trading protocols that result in convex trading costs. The first part of this paper gives an introduction to certain basic concepts and principles of financial risk management in simple optimization terms. The second part reviews some convex optimization techniques used in mathematical and numerical analysis of financial optimization problems.",65,https://web.archive.org/web/20170830055146/https://nms.kcl.ac.uk/teemu.pennanen/cof.pdf
"Rheinländer, Thorsten,Schmutz, Michael",Self-dual continuous processes,2012-01-31 00:00:00,SupportedSources.CORE,10.1016/j.spa.2013.01.008,"The important application of semi-static hedging in financial markets
naturally leads to the notion of quasi self-dual processes which is, for
continuous semimartingales, related to symmetry properties of both their
ordinary as well as their stochastic logarithms. We provide a structure result
for continuous quasi self-dual processes. Moreover, we give a characterisation
of continuous Ocone martingales via a strong version of self-duality",66,https://core.ac.uk/download/33068920.pdf
"Dumas, B.,Luciano, E.",From volatility smiles to the volatility of volatility,2019-01-01 00:00:00,SupportedSources.CORE,10.1007/s10203-019-00263-w,,67,https://core.ac.uk/download/302361304.pdf
