authors,title,pub_date,source,doi,abstract,rank,url
Douglas T. Breeden,An intertemporal asset pricing model with stochastic consumption and investment opportunities,1979-09-01 00:00:00,SupportedSources.OPENALEX,10.1016/0304-405x(79)90016-3,,72,"https://openalex.org/W2082330181
https://doi.org/10.1016/0304-405x(79)90016-3"
"Betül Kalayci,Ayşe Özmen,G. Weber",Mutual relevance of investor sentiment and finance by modeling coupled stochastic systems with MARS,2020-08-12 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/s10479-020-03757-8,,73,https://www.semanticscholar.org/paper/00cb4b14a2192a09c1bd8c15c1eed12706a47529
"Ahmad Golbabai,Davood Ahmadian,Mariyan Milev",Radial basis functions with application to finance: American put option under jump diffusion,2012-02-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.mcm.2011.10.014,,74,"https://openalex.org/W2088394426
https://doi.org/10.1016/j.mcm.2011.10.014
https://doi.org/10.1016/j.mcm.2011.10.014"
"Ren, J.,Wu, J.",Multi-valued Stochastic Differential Equations Driven by Poisson Point Processes,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-0348-0097-6_13,,75,"http://link.springer.com/content/pdf/10.1007/978-3-0348-0097-6_13.pdf
http://dx.doi.org/10.1007/978-3-0348-0097-6_13"
Stephen A. Ross,The mathematics of finance: pricing derivatives,1998-12-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1090/qam/1668733,,76,https://web.archive.org/web/20180724235019/http://www.ams.org/journals/qam/1998-56-04/S0033-569X-1998-1668733-X/S0033-569X-1998-1668733-X.pdf
"Han Tang,Wenfei Li",Empirical study for uncertain finance,None,SupportedSources.SEMANTIC_SCHOLAR,10.3233/JIFS-201955,"Interest rate, stock and option are all important parts of finance. This paper applies uncertain differential equation to the study of the evolution of interest rate and stock price separately. Based on actual observations, we estimate the parameters in uncertain differential equation with the method of moments. Using the introduced interest rate and stock models, we price European options and compare the results with actual observations. Finally, a paradox of the stochastic financial model is stated.",77,https://www.semanticscholar.org/paper/c206646a56015203ca33d5e82a3d5b8f73571806
"D. Higham,P. Kloeden",MAPLE and MATLAB for stochastic differential equations in finance,2002-08-31 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-1-4615-1049-9_9,,78,https://www.semanticscholar.org/paper/b8e189a6b37df3529f7b2e25de998799846f07da
B. Bouchard,Optimal Reflection of Diffusions and Barrier Options Pricing under Constraints,2008-06-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1137/070697161,"We introduce a new class of control problems in which the gain depends on the solution of a stochastic differential equation (SDE) reflected at the boundary of a bounded domain, along directions which are controlled by a bounded variation process. We provide a PDE characterization of the associated value function. This study is motivated by applications in mathematical finance, where such equations are related to the pricing of barrier options under portfolio constraints.",79,"https://www.semanticscholar.org/paper/eb1473a48a75e8ca7e768f495cf31f69609f86c8
https://basepub.dauphine.psl.eu/bitstream/123456789/1930/2/B06b.pdf"
中山 季之,Stochastic differential equations and mathematical finance = 確率微分方程式と数理ファイナンス,None,SupportedSources.SEMANTIC_SCHOLAR,,,80,https://www.semanticscholar.org/paper/048ca54577c1d4fab6371de8f97cc8fb0c79e75f
"Toichiro Asada,Willi Semmler",Growth and finance: An intertemporal model,1995-09-01 00:00:00,SupportedSources.OPENALEX,10.1016/0164-0704(95)80086-7,,81,"https://openalex.org/W2062288188
https://doi.org/10.1016/0164-0704(95)80086-7"
Chen Yi,Comparison principle for viscosity solutions of fully nonlinear elliptic integro-differential equation,None,SupportedSources.SEMANTIC_SCHOLAR,,The paper investigates the comparison principle for semicontinuous viscosity solutions of fully nonlinear elliptic integro-differential equation.This kind of equation is from diffusion process with jumps and has important application in stochastic control and finance mathematics.,82,https://www.semanticscholar.org/paper/b34d9b56e7bc5902b4d4ce100e230401b535ed88
"Lucio Fiorin,G. Pagès,Abass Sagna",Product Markovian Quantization of a Diffusion Process with Applications to Finance,2018-08-18 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/S11009-018-9652-1,,83,https://www.semanticscholar.org/paper/aaf9771554352485787f437e8c7b1bcf8134b427
"S. Vavilov,K. Yu",On the New Stochastic Approach to Control the Investment Portfolio,None,SupportedSources.SEMANTIC_SCHOLAR,,"The robust feed-back control schemes to provide the sustainable growth of investor capital under the absence of certain risks are introduced. These schemes are based on the current dynamics of the asset prices. It is assumed that the price of asset follows rather general stochastic differential equation. In contrast to the generally used self-financing strategy the control is realized within the framework of an open system. The latter implies the possibility to invest cash into the portfolio in the process of trading. Index Terms — Portfolio management, assets trading, stochastic control methods, integrated volatility.",84,https://www.semanticscholar.org/paper/4bc7b360a3e3a43b9ab3cf7c68ba4a481acddfac
"S. Vavilov,K. Ermolenko",The Management of an Investment Portfolio in Financial Markets within the Framework of an Approach Alternative to Self-financing Strategy,None,SupportedSources.SEMANTIC_SCHOLAR,,The robust feed-back control schemes to provide the sustainable growth of investor capital are introduced. These schemes are based on the current dynamics of the asset prices. It is assumed that the price of asset follows rather general stochastic differential equation. In contrast to the generally used self-financing strategy the control is realized within the framework of an open system. The latter implies the possibility to invest cash into the portfolio in the process of trading.,85,https://www.semanticscholar.org/paper/578bbdd18bc64eabaed91a779e40ea6a96a53db5
"A. Taranto,Shahjahan Khan",Drawdown and Drawup of Bi-Directional Grid Constrained Stochastic Processes,2020-09-14 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.3844/JMSSP.2020.182.197,"The Grid Trading Problem (GTP) of mathematical finance, used in portfolio loss minimization, generalized dynamic hedging and algorithmic trading, is researched by examining the impact of the drawdown and drawup of discrete random walks and of Ito diffusions on the Bi-Directional Grid Constrained (BGC) stochastic process for profit Pt and equity E_t over time. A comprehensive Discrete Difference Equation (DDE) and a continuous Stochastic Differential Equation (SDE) are derived and proved for the GTP. This allows fund managers and traders the ability to better stress test the impact of volatility to reduce risk and generate positive returns. These theorems are then simulated to complement the theoretical models with charts. Not only does this research extend a rich mathematical problem that can be further researched in its own right, but it also extends the applications into the above areas of finance.",86,"https://www.semanticscholar.org/paper/b8e31d866dc55064cfb9cefa8ff2801b9d5bb4ae
https://thescipub.com/pdf/jmssp.2020.182.197.pdf"
Juho Happola,Efficient Numerical Methods for Stochastic Differential Equations in Computational Finance,2017-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.25781/kaust-71t82,"Stochastic Differential Equations (SDE) offer a rich framework to model the probabilistic evolution of the state of a system. Numerical approximation methods are typically needed in evaluating relevant Quantities of Interest arising from such models. In this dissertation, we present novel effective methods for evaluating Quantities of Interest relevant to computational finance when the state of the system is described by an SDE.",87,https://web.archive.org/web/20220116023928/https://repository.kaust.edu.sa/bitstream/handle/10754/625924/Dissertation.pdf;jsessionid=D9C532BD694EE37C62D0251C3CF94ED8?sequence=2
H. Soner,"Controlled markov processes, viscosity solutions and applications to mathematical finance",None,SupportedSources.SEMANTIC_SCHOLAR,10.1007/BFB0094297,,88,https://www.semanticscholar.org/paper/2626790ba5e86c75e2c8d4ea7b681c24447e7f54
"Yeung, D.",Reconstruction of Public Finance in a Stochastic Differential Game Framework,1994-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-46955-8_135,,89,"http://link.springer.com/content/pdf/10.1007/978-3-642-46955-8_135.pdf
http://dx.doi.org/10.1007/978-3-642-46955-8_135"
Timothy Sauer,Numerical Solution of Stochastic Differential Equations in Finance,2011-07-10 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1007/978-3-642-17254-0_19,"This chapter is an introduction and survey of numerical solution methods for stochastic differential equations. The solutions will be continuous stochastic processes that represent diffusive dynamics, a common modeling assumption for financial systems. We include a review of fundamental concepts, a description of elementary numerical methods and the concepts of convergence and order for stochastic differential equation solvers. In the remainder of the chapter we describe applications of SDE solvers to Monte-Carlo sampling for financial pricing of derivatives. Monte-Carlo simulation can be computationally inefficient in its basic form, and so we explore some common methods for fostering efficiency by variance reduction and the use of quasi-random numbers. In addition, we briefly discuss the extension of SDE solvers to coupled systems driven by correlated noise, which is applicable to multiple asset markets.",90,https://web.archive.org/web/20121029162946/http://math.gmu.edu/~tsauer/pre/sde.pdf
,Linear difference equations in finance and economics,1997-06-12 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9781139172660.010,,91,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/02500FE1F4D88D05B418F89D21534631
http://dx.doi.org/10.1017/cbo9781139172660.010"
Julian Lippa,A Fourier Space Time-stepping Approach Applied to Problems in Finance by Julian Lippa,None,SupportedSources.SEMANTIC_SCHOLAR,,"We study the use of a Fourier Space Time-stepping (FST) approach in solving partial integro-differential equations (PIDE) to value contingent claims arising from various financial problems. Under a jump diffusion stochastic model for the underlying asset, a derivation of the FST method is presented to solve the corresponding PIDE. Illustration of the solution method is provided for valuing singleand multi-asset European options under jump diffusion models. The valuation of a Guaranteed Minimum Withdrawal Benefit (GMWB) variable annuity is formulated as a stochastic optimal control problem. We show how the payment of incentive fees inherent in a hedge fund manager’s compensation can be formulated as a path-dependent contingent claim. The financial pricing problems are numerically evaluated using the FST method and results are discussed qualitatively.",92,https://www.semanticscholar.org/paper/75cdb73d94d3f630f7ef3f35216b556114c5a698
"Cheng-Few Lee,Junmin Shi",Application of Alternative ODE in Finance and Economics Research,None,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-0-387-77117-5_85,,93,https://www.semanticscholar.org/paper/57f03306dec8cace124b2c759c499ae81ba1e9bc
"Cordoni, Francesco,Di Persio, Luca,Maticiuc, Lucian,Zălinescu, Adrian",A stochastic approach to path-dependent nonlinear Kolmogorov equations  via BSDEs with time-delayed generators and applications to finance,2019-02-22 00:00:00,SupportedSources.CORE,10.1016/j.spa.2019.05.013,"We prove the existence of a viscosity solution of the following path
dependent nonlinear Kolmogorov equation: \[ \begin{cases}
\partial_{t}u(t,\phi)+\mathcal{L}u(t,\phi)+f(t,\phi,u(t,\phi),\partial_{x}u(t,\phi)
\sigma(t,\phi),(u(\cdot,\phi))_{t})=0,\;t\in[0,T),\;\phi\in\mathbb{\Lambda}\,
,u(T,\phi)=h(\phi),\;\phi\in\mathbb{\Lambda}, \end{cases} \] where
$\mathbb{\Lambda}=\mathcal{C}([0,T];\mathbb{R}^{d})$, $(u(\cdot
,\phi))_{t}:=(u(t+\theta,\phi))_{\theta\in[-\delta,0]}$ and \[
\mathcal{L}u(t,\phi):=\langle b(t,\phi),\partial_{x}u(t,\phi)\rangle+\dfrac
{1}{2}\mathrm{Tr}\big[\sigma(t,\phi)\sigma^{\ast}(t,\phi)\partial_{xx}
^{2}u(t,\phi)\big]. \] The result is obtained by a stochastic approach. In
particular we prove a new type of nonlinear Feynman-Kac representation formula
associated to a backward stochastic differential equation with time-delayed
generator which is of non-Markovian type.
  Applications to the large investor problem and risk measures via
$g$-expectations are also provided.Comment: 45 page",94,https://core.ac.uk/download/270081865.pdf
Michael J. P. Selby,"Stochastic Models and Option Values: Applications to Resources, Environment and Investment Problems",1992-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1057/jors.1992.155,,95,https://archive.org/details/sim_journal-of-the-operational-research-society_1992-10_43_10/page/1017
"Guangchen Wang,Guangchen Wang,Zhanghua Wu",Mean-Variance Hedging and Forward-Backward Stochastic Differential Filtering Equations,2011-09-20 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1155/2011/310910,"This paper 
is concerned with a mean-variance hedging problem with partial 
information, where the initial endowment of an agent may be a 
decision and the contingent claim is a random variable. This 
problem is explicitly solved by studying a linear-quadratic 
optimal control problem with non-Markov control systems and 
partial information. Then, we use the result as well as filtering 
to solve some examples in stochastic control and finance. Also, we 
establish backward and 
forward-backward stochastic differential 
filtering equations which are different from the 
classical filtering theory introduced by Liptser and Shiryayev 
(1977), Xiong (2008), and so 
forth.",96,"https://www.semanticscholar.org/paper/7c5e61dfc500f6b83917f5cc220969e8448838a0
https://downloads.hindawi.com/journals/aaa/2011/310910.pdf"
"Spiros Bougheas,Paul Mizen,Cihan Yalcin",Access to external finance: Theory and evidence on the impact of monetary policy and firm-specific characteristics,2006-01-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.jbankfin.2005.01.002,,97,"https://openalex.org/W2171067872
https://doi.org/10.1016/j.jbankfin.2005.01.002"
"Guohui Guan,Zongxia Liang",Optimal management of DC pension plan in a stochastic interest rate and stochastic volatility framework,2014-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1016/j.insmatheco.2014.05.004,"This paper investigates an optimal investment strategy of DC pension plan in a stochastic interest rate and stochastic volatility framework. We apply an affine model including the Cox-Ingersoll-Ross (CIR) model and the Vasicek mode to characterize the interest rate while the stock price is given by the Heston's stochastic volatility (SV) model. The pension manager can invest in cash, bond and stock in the financial market. Thus, the wealth of the pension fund is influenced by the financial risks in the market and the stochastic contribution from fund participant. The goal of the fund manager is, coping with the contribution rate, to maximize the expectation of the constant relative risk aversion (CRRA) utility of the terminal value of the pension fund over a guarantee which serves as an annuity after retirement. We first transform the problem into a single investment problem, then derive explicit solution via stochastic programming method. Finally, numerical analysis is given to show the impact of financial parameters on the optimal strategies. Submission Classifications: IE53, IE13, IB13, IE12. JEL Classifications: C61,G11, G32. MSC(2010): 91G30, 91G10, 93E20, 91B16, 90C39, 91B06.",98,https://web.archive.org/web/20170809063032/http://faculty.math.tsinghua.edu.cn/~zliang/paper/Guanguoliang201405.pdf
Federico Revelli,On Spatial Public Finance Empirics,2005-08-01 00:00:00,SupportedSources.OPENALEX,10.1007/s10797-005-4199-9,,99,"https://openalex.org/W1991391678
https://doi.org/10.1007/s10797-005-4199-9"
