authors,title,pub_date,source,doi,abstract,rank,url
Jianming Xia,Optimal Investment with Risk Controlled by Weighted Entropic Risk Measures,2021-12-04 08:57:24+00:00,SupportedSources.ARXIV,,"A risk measure that is consistent with the second-order stochastic dominance
and additive for sums of independent random variables can be represented as a
weighted entropic risk measure (WERM). The expected utility maximization
problem with risk controlled by WERM and a related risk minimization problem
are investigated in this paper. The latter is same to a problem of maximizing a
weighted average of constant-absolute-risk-aversion (CARA) certainty
equivalents. The solutions of all the optimization problems are explicitly
characterized and an iterative method of the solutions is provided.",22,"http://arxiv.org/pdf/2112.02284v1
http://arxiv.org/abs/2112.02284v1
http://arxiv.org/pdf/2112.02284v1"
"H.X. Cai,Y.C. Zhu,S.N. Hu,H.B. Jia,L.L. Li,C. Zhao,Y. Lv,C. Fang,N. Feng,C.Y. Zhe,H.X. Gao,Y.P. Hu,J.B. Hou,S.S. Zhang,B. Yu",P4636Association of isolated low HDL-C level with morphological features of culprit plaques in patients with ST segment elevation myocardial infarction: an optical coherence tomography study,2017-08-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1093/eurheartj/ehx504.p4636,,23,https://web.archive.org/web/20180725074954/https://watermark.silverchair.com/ehx504.P4636.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAdAwggHMBgkqhkiG9w0BBwagggG9MIIBuQIBADCCAbIGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQM_QHmlLfa2YJZqTfmAgEQgIIBg1MZ9iVWnMyRf2qAW0y_68su4-Wc4UKl-kpOI03cxGTMBTYMtdvVDGNY6GOtMOz4eHZUmG8TV-uSJUoas3Gx1Cs5AvH1pjvUUZSS1QcrrOKT7PqvDWkUPNMrCUu1xdeqOJQ9iMLCJ_-n4gez86DxJCOHwS8jrpQGIYr4NswjUbxx7xDqNdrFt0xryQJp4NVBadWd0ZHOX3F6geLHNlYuS5QCYxhS__VHS63f7AQIUfoEX5SAGCKxONbDHRzYeB8eRMyJYIhAIJ2QJjShWx4T3v4nmnHNhB2uGAms8dtlS4_KCMsJSHdS6XsvA8_uyjzrzOJbaJWPhouhnKAvvu8F0M4lu2YPS2w37YTAdGj860qCDG4uWZ9aN5_zxTGPA9jVfBc8fDmlE0fioEznGcRvYFgQHIP8OSLPnrlz9pW2Z1SG34L5OOlg1cohIHt8uSNg22twMDhxJILXXBtMbwDqgcg_hi4JlqPZTT7SRkoWMOYc8rZOS8EGrebK1NP6nhoBKuW2Og
"Camerer, Colin F.,Loewenstein, George","Behavioral Economics: Past, Present, Future",2003-01-01 00:00:00,SupportedSources.CORE,,"Behavioral economics increases the explanatory power of economics by providing it with

more realistic psychological foundations. This book consists of representative recent articles in

behavioral economics. This chapter is intended to provide an introduction to the approach and

methods of behavioral economics, and to some of its major findings, applications, and promising

new directions. It also seeks to fill some unavoidable gaps in the chapters’ coverage of topics",24,https://core.ac.uk/download/4887838.pdf
,"14–19: Extending opportunities, raising standards",2002-01-01 00:00:00,SupportedSources.CORE,,,25,https://core.ac.uk/download/4159562.pdf
"Jorge Navarro,Camilla Calì,Maria Longobardi,Fabrizio Durante",Distortion Representations of Multivariate Distributions,2020-10-24 17:47:00+00:00,SupportedSources.ARXIV,,"The univariate distorted distribution were introduced in risk theory to
represent changes (distortions) in the expected distributions of some risks.
Later they were also applied to represent distributions of order statistics,
coherent systems, proportional hazard rate (PHR) and proportional reversed
hazard rate (PRHR) models, etc. In this paper we extend this concept to the
multivariate setup. We show that, in some cases, they are a valid alternative
to the copula representations especially when the marginal distributions may
not be easily handled. Several relevant examples illustrate the applications of
such representations in statistical modeling. They include the study of paired
(dependent) ordered data, joint residual lifetimes, order statistics and
coherent systems.",26,"http://arxiv.org/pdf/2010.14224v1
http://arxiv.org/abs/2010.14224v1
http://arxiv.org/pdf/2010.14224v1"
"Giovannucci, Daniele",Salient Trends in Organic Standards: Opportunities and Challenges for Developing Countries,2006-01-01 00:00:00,SupportedSources.CORE,,"This paper presents an overview of the fundamental issues in the production, trade and regulation of organic products. It notes the changing consumer and trade environments that are driving organics beyond the realm of niche products toward an increasingly relevant position among other important agricultural standards. 

Rather than a comprehensive analysis it outlines key elements that are most relevant to developing country producers including the likely impacts of adopting organics and the salient trends drawing from recent empirical research and the current literature on the subject. Finally, this document briefly assesses the significant constraints and opportunities facing the sector in order to draw some practical policy and investment conclusions",27,https://core.ac.uk/download/10926734.pdf
"Guanghui Huang,Jianping Wan,Cheng Chen",An Active Margin System and its Application in Chinese Margin Lending Market,2011-01-20 17:26:32+00:00,SupportedSources.ARXIV,,"In order to protect brokers from customer defaults in a volatile market, an
active margin system is proposed for the transactions of margin lending in
China. The probability of negative return under the condition that collaterals
are liquidated in a falling market is used to measure the risk associated with
margin loans, and a recursive algorithm is proposed to calculate this
probability under a Markov chain model. The optimal maintenance margin ratio
can be given under the constraint of the proposed risk measurement for a
specified amount of initial margin. An example of such a margin system is
constructed and applied to $26,800$ margin loans of 134 stocks traded on the
Shanghai Stock Exchange. The empirical results indicate that the proposed
method is an operational method for brokers to set margin system with a clearly
specified target of risk control.",28,"http://arxiv.org/pdf/1101.3974v1
http://arxiv.org/abs/1101.3974v1
http://arxiv.org/pdf/1101.3974v1"
"Paula Cutipa,Kirill Yu. Spasibko,Maria V. Chekhova",Measurement of coupled spatiotemporal coherence of parametric down-conversion under negative group velocity dispersion,2020-03-07 18:44:04+00:00,SupportedSources.ARXIV,10.1364/OL.397700,"We present a direct measurement of the spatiotemporal coherence of parametric
down-conversion in the range of negative group-velocity dispersion. In this
case, the frequency-angular spectra are ring-shaped and temporal coherence is
coupled to spatial coherence. Correspondingly, the lack of coherence due to
spatial displacement can be compensated with the introduction of time delay. We
show a simple technique, based on a modified Mach-Zehnder interferometer, which
allowed us to measure time coherence and near-field space coherence
simultaneously, with complete control of both variables. This technique will be
also suitable for the measurement of second-order coherence, where the main
applications are related to the two-photon spectroscopy.",29,"http://arxiv.org/pdf/2003.03635v1
http://dx.doi.org/10.1364/OL.397700
http://arxiv.org/abs/2003.03635v1
http://arxiv.org/pdf/2003.03635v1"
"Tania Paul,Tabish Qureshi",Measuring Quantum Coherence in Multi-Slit Interference,2017-01-30 09:06:32+00:00,SupportedSources.ARXIV,10.1103/PhysRevA.95.042110,"A quantitative measure of quantum coherence was recently introduced, in the
context of quantum information theory. This measure has also been propounded as
a good quantifier of the wave nature of quantum objects. However, actually
measuring coherence in an experiment is still considered a challenge. A
procedure for measuring coherence in a multi-slit interference is proposed
here. It can be used for experimentally testing duality relations for
interference experiments involving more than two slits.",30,"http://arxiv.org/pdf/1701.09091v3
http://dx.doi.org/10.1103/PhysRevA.95.042110
http://arxiv.org/abs/1701.09091v3
http://arxiv.org/pdf/1701.09091v3"
"Manikandan Parthasarathy,Segar Jambulingam,Tim Byrnes,Chandrashekar Radhakrishnan",Thermal coherence of the Heisenberg model with Dzyaloshinsky-Moriya interactions in an inhomogenous external field,2021-03-01 17:01:59+00:00,SupportedSources.ARXIV,10.1016/j.physa.2021.126239,"The quantum coherence of the two-site XYZ model with Dzyaloshinsky-Moriya
(DM) interactions in an external inhomogenous magnetic field is studied. The DM
interaction, the magnetic field and the measurement basis can be along
different directions, and we examine the quantum coherence at finite
temperature. With respect to the spin-spin interaction parameter, we find that
the quantum coherence decreases when the direction of measurement basis is the
same as that of the spin-spin interaction. When the spin-lattice interaction is
varied, the coherence always increases irrespective of the relation between its
direction and the measurement basis. Similar analysis of quantum coherence
based on the variation of the external inhomogenous magnetic field is also
carried out, where we find that the coherence decreases when the direction of
the measurement basis is the same as that of the external field.",31,"http://arxiv.org/pdf/2103.01130v1
http://dx.doi.org/10.1016/j.physa.2021.126239
http://arxiv.org/abs/2103.01130v1
http://arxiv.org/pdf/2103.01130v1"
"Jones, David",Partnership in action: providing flexible work-related curricula for 14 -16 year olds,2003-01-01 00:00:00,SupportedSources.CORE,,,32,https://core.ac.uk/download/4154143.pdf
"A. Masten,J. Powell","A Resilience Framework for Research, Policy, and Practice",None,SupportedSources.SEMANTIC_SCHOLAR,10.1017/CBO9780511615788.003,"It was a search for understanding the nature and origins of schizophrenia that brought Norman Garmezy to the study of children at risk for psychopathology, a pursuit that eventually led to the Project Competence studies of competence, adversity, and resilience (Garmezy, 1973). During the 1940s and 1950s, Garmezy developed an interest in the significance of competence in the history and prognosis of patients with serious mental disorders, with a particular focus on premorbid functioning in patients with schizophrenia (Garmezy & Rodnick, 1959). Eventually, the search for antecedents of psychopathology led Garmezy and others to study children of mentally ill parents because of their elevated risk of developing disorders. After his move to the University of Minnesota in 1961, Garmezy began to focus his work on children, and subsequently played a leading role in an international consortium of investigators who adopted the risk strategy for uncovering clues to the etiology and possible prevention or treatment of serious mental disorders (Watt, Anthony, Wynne, & Rolf, 1984). It was not long before Garmezy's interest in competence resurfaced. He became intrigued with observations that many children at risk for psychopathology were developing surprisingly well. By the early 1970s, he and his students turned their attention to the study of competence in children at risk due to parental mental illness and other risk factors, including poverty and stressful life experiences. At this time, Garmezy named his research program Project Competence.",33,https://www.semanticscholar.org/paper/f131f454466010dbe7e7ac698edcb9f78425f6a2
"Canagarajah, S.,Dar, A.,Nording, R.,Raju, D.",Effectiveness of lending for vocational education and training: lessons from World Bank experience,None,SupportedSources.CORE,,"This paper reviews the Bank involvement in the vocational education and training (VET) sub-sector in the 1990s. The paper aims to do just that, by mainly seeking answers to the following questions: 1) How has the Bank performed in its lending services to its clients in VET? 2) How have VET projects performed in terms of meeting stated objectives? 3) What factors led to the success, or failure of Bank operations? Based on what has been learned, the paper provides suggestions about how the performance of future VET interventions can be improved. This review concerns itself primarily with implementation performance, and proposes measures to improve project outcomes.ICT Policy and Strategies,Health Economics&Finance,Health Monitoring&Evaluation,Teaching and Learning,Banks&Banking Reform",34,https://core.ac.uk/download/pdf/6314343.pdf
Peter G. Shepard,Second Order Risk,2009-08-17 22:11:25+00:00,SupportedSources.ARXIV,,"Managing a portfolio to a risk model can tilt the portfolio toward weaknesses
of the model. As a result, the optimized portfolio acquires downside exposure
to uncertainty in the model itself, what we call ""second order risk."" We
propose a risk measure that accounts for this bias. Studies of real portfolios,
in asset-by-asset and factor model contexts, demonstrate that second order risk
contributes significantly to realized volatility, and that the proposed measure
accurately forecasts the out-of-sample behavior of optimized portfolios.",35,"http://arxiv.org/pdf/0908.2455v1
http://arxiv.org/abs/0908.2455v1
http://arxiv.org/pdf/0908.2455v1"
"Véronique Maume-Deschamps,Ibrahima Niang",Estimation of quantile oriented sensitivity indices,2017-02-03 07:34:31+00:00,SupportedSources.ARXIV,,"The paper concerns quantile oriented sensitivity analysis. We rewrite the
corresponding indices using the Conditional Tail Expectation risk measure.
Then, we use this new expression to built estimators.",36,"http://arxiv.org/pdf/1702.00925v1
http://arxiv.org/abs/1702.00925v1
http://arxiv.org/pdf/1702.00925v1"
"Maura Galletta,Igor Portoghese,Nicola Frau,Marco Pau,Federico Meloni,Gabriele Finco,Paolo Contu,Marcello Campagna",Association between burnout and sense of coherence among speech and language therapists: an exploratory study in Italy,2019-03-28 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.23750/abm.v90i4-s.8261,"Job burnout has been recognized as a serious occupational hazard among professionals, such as health care professionals. The sense of coherence (SoC) is deemed to be a personal resource capable of reducing the impact of job stressors and, consequently, the experience of job burnout. The purpose of this study was to investigate the relationship between SoC and job burnout among speech and language therapists. A descriptive and cross-sectional analysis was carried out through an online self-reported questionnaire. A total of 217 Italian speech and language therapists were involved in the study. The Anova test, T-test and logistic regression were performed to study the association between SoC and job burnout. The Anova test showed that job tenure was not associated to job burnout. The T-test showed that speech and language therapists having a low SoC exhibited significantly higher emotional exhaustion, higher cynicism, and lower professional efficacy (t=-7.190 d.f.=215 p<.001) when compared to those having a high SoC. Finally, the odds ratio showed that low SoC was associated with high emotional exhaustion (OR=11.86; 95% CI=5.52-25.49; p<0.05), low SoC was associated with high cynicism (OR=4.41, CI=2.50-7.80; p<0.05), and low SoC was associated with low personal efficacy (OR=4.70; CI=2.59-8.52; p<0.05). Our results are in line with previous studies which showed that SoC is a fundamental personal resource which may activate workers' reaction to various stressors, thus reducing the experience of burnout.",37,https://web.archive.org/web/20200206080943/http://europepmc.org/backend/ptpmcrender.fcgi?accid=PMC6625562&blobtype=pdf
"Brandtner, M.,Kürsten, W.","Solvency II, regulatory capital, and optimal reinsurance: How good are Conditional Value-at-Risk and spectral risk measures?",2014-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.insmatheco.2014.09.008,,38,"https://api.elsevier.com/content/article/PII:S016766871400122X?httpAccept=text/plain
https://api.elsevier.com/content/article/PII:S016766871400122X?httpAccept=text/xml
http://dx.doi.org/10.1016/j.insmatheco.2014.09.008"
"Kirilyuk, V.",Risk Measures in the Form of Infimal Convolution,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/s10559-021-00327-z,,39,"http://link.springer.com/content/pdf/10.1007/s10559-021-00327-z.pdf
http://link.springer.com/article/10.1007/s10559-021-00327-z/fulltext.html
http://link.springer.com/content/pdf/10.1007/s10559-021-00327-z.pdf
http://dx.doi.org/10.1007/s10559-021-00327-z"
"M. Abdullah,H. Abele,D. Akimov,G. Angloher,D. Aristizabal-Sierra,C. Augier,A. Balantekin,L. Balogh,P. Barbeau,L. Baudis,A. Baxter,C. Beaufort,G. Beaulieu,V. Belov,A. Bento,L. Bergé,I. Bernardi,J. Billard,A. Bolozdynya,A. Bonhomme,G. Brès,J. Bret,A. Broniatowski,A. Brossard,C. Buck,M. Cadeddu,M. Calvo,L. Canonica,F. Cappella,L. Cardani,N. Casali,A. Cazes,R. Cerulli,D. Chaize,C. Chang,M. Chapellier,L. Chaplinsky,G. Chemin,R. Chen,I. Colantoni,J. Colas,P. Coloma,E. Corcoran,S. Crawford,A. Cruciani,A. D. Fard,M. Jésus,P. Marcillac,V. Romeri,G. Castello,M. D. GalloRoccagiovine,D. Delicato,M. Demarteau,Y. Deng,J. Dent,P. Denton,K. Dering,A. Doblhammer,F. Dordei,S. Dorer,L. Dumoulin,D. Dunford,B. Dutta,A. Erhart,O. Exshaw,S. Ferriol,E. Figueroa-Feliciano,J. Filippini,L. .. Flores,J. Formaggio,M. Friedl,S. Fuard,F. Gao,A. Garai,E. Garcés,J. Gascon,J. Gehrlein,G. Gerbier,V. Ghete,I. Giomataris,G. Giroux,A. Giuliani,C. Giunti,P. Gorel,C. Goupy,J. Goupy,C. Goy,M. Green,M. Gros,C. Guerin,V. Guidi,O. Guillaudin,E. Guy,C. Ha,D. Hauff,J. Hakenmuller,P. M. Harrington,S. Hedges,S. Heine,S. Hertel,M. Heusch,C. Hoarau,M. Hoferichter,E. Hoppe,Z. Hong,S. Horiuchi,Philipp Huber,J. Ianigro,N. Jachowicz,E. Jericha,Y. Jin,J. Johnston,A. Juillard,I. Katsioulas,S. Kazarcev,M. Kaznacheeva,F. Kelly,K. Kelly,D. Kim,A. Kinast,L. Klinkenberg,H. Kluck,P. Knights,Y. Ko,T. Kosmas,L. Kwon,J. Lamblin,R. Lang,A. Langenkamper,S. Langrock,T. Lasserre,H. Lattaud,P. Lautridou,H. Lee,B. Lenardo,D. Lhuillier,M. Li,S. Li,Y. F. Li,Z. Li,M. Lindner,J. Liu,D. Loomba,A. Lubashevskiy,P. Machado,M. Mancuso,W. Maneschg,D. Markoff,S. Marnieros,R. Martin,R. D. Martin,B. Mauri,D. Mayer,A. Mazzolari,E. Mazzucato,J. Menéndez,J. Minet,O. Miranda,D. Misiak,J. Mols,A. Monfardini,F. Mounier,J. Muraz,T. Neep,R. Neilson,J. Newby,J. Newstead,H. Neyrial,K. Ni,K. Nikolopoulos,C. Nones,D. Norcini,V. Pandey,P. O'Brien,C. O’Hare,L. Oberauer,W. Oliver,E. Olivieri,A. Onillon,C. Oriol,T. Ortmann,R. Owen,K. Palladino,D. Papoulias,J. Park,D. Parno,P. Patel,L. Pattavina,E. Peinado,E. Perbet,L. Peters,F. Petricca,H. D. Pinckney,M. Piro,D. Ponomarev,D. Poda,W. Potzel,F. Probst,F. Pucci,F. Rarbi,R. Rapp,H.Ray,J.-S.Real,F. Reindl,G.C.Rich,J.S.Ricol,T.Rink,T.Redon,R.Rogly,A.Robert,J.Rothe,S.Rozov,I.Rozova,T.Salagnac,E. García,G. Garcia,O.Sanders,V.Sanglard,D.Santos,Y.Sarkis,V.Savu,G.Savvidis,I. Savvidis,N. Schermer,J. Schieck,B. Schmidt,S. Schonert,K. Scholberg,A. Schwenk,C. Schwertner,L. Scola,Ye. Shevchik,S. Shin,V. Sibille,I. Shoemaker,D. Snowden-Ifft,T. Soldner,G. Soum,N. Spooner,J. Stachurska,L. Stodolsky,R. Strauss,L. Strigari,A. Stutz,B. Suh,J. Suhonen,Z. Tabrizi,V. Takhistov,A. Thompson,C. Tomei,M. Tórtola,M. Tripathi,L. Vagneron,J. Valle,K. Mirbach,W. V. D. Ponteseele,M. Vignati,M. Vivier,F. Fernandez,F. Vezzu,M. Vidal,V. Wagner,J. Walker,R. Ward,A. Wex,L. Winslow,H. Wong,M. Wood,J. Xu,L. Yang,E. Yakushev,M. Zampaolo,J. Zettlemoyer,Y. Y. Zhang,D. Zinatulina",Coherent elastic neutrino-nucleus scattering: Terrestrial and astrophysical applications,2022-03-14 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2172/1856010,"Coherent elastic neutrino-nucleus scattering (CEνNS) is a process in which neutrinos scatter on a nucleus which acts as a single particle. Though the total cross section is large by neutrino standards, CEνNS has long proven difficult to detect, since the deposited energy into the nucleus is ∼ keV. In 2017, the COHERENT collaboration announced the detection of CEνNS using a stopped-pion source with CsI detectors, followed up the detection of CEνNS using an Ar target. The detection of CEνNS has spawned a flurry of activities in high-energy physics, inspiring new constraints on beyond the Standard Model (BSM) physics, and new experimental methods. The CEνNS process has important implications for not only high-energy physics, but also astrophysics, nuclear physics, and beyond. This whitepaper discusses the scientific importance of CEνNS, highlighting how present experiments such as COHERENT are informing theory, and also how future experiments will provide a wealth of information across the aforementioned fields of physics.",40,"https://www.semanticscholar.org/paper/c9f01294f6360f6fa6aa4293f700ef80db0d3d68
http://arxiv.org/pdf/2203.07361"
C. Romano,APPLYING COPULA FUNCTION TO RISK MANAGEMENT,None,SupportedSources.SEMANTIC_SCHOLAR,,"This paper is part of the author’s Ph. D. Thesis “Extreme Value Theory and coherent risk measures: applications to risk management”. The copula function describes the dependence structure of a multivariate random variable. In this paper, it is used as a practical and flexible instrument to generate Monte Carlo scenarios of risk factor returns. These risk factors affect the value of a credit or market portfolio. In fact, many of the models commonly used assume a multinormal distribution of such risk factor returns (or log-returns). This hypothesis underestimates the probability that a catastrophic event, such as a simultaneous slump of equity prices or the joint default of several counterparties in a credit portfolio, might occur. This kind of event worries both risk managers and supervisors. Our goal is to show that the use of a copula function different from the Gaussian copula can model such extreme events effectively.",41,https://www.semanticscholar.org/paper/be5b8fe1399ed2fbac7a71bf08e850197abab1fd
"Anders M. Jorgensen,H. Schmitt,R. Hindsley,J. T. Armstrong,T. A. Pauls,D. Mozurkewich,D. J. Hutter,C. Tycner",Measurements of binary stars with coherent integration of NPOI data,2008-07-21 04:55:46+00:00,SupportedSources.ARXIV,10.1117/12.790290,"In this paper we use coherently integrated visibilities (see separate paper
in these proceedings, Jorgensen et al. 2008) to measure the properties of
binary stars. We use only the phase of the complex visibility and not the
amplitude. The reason for this is that amplitudes suffer from the calibration
effect (the same for coherent and incoherent averages) and thus effectively
provide lower accuracy measurements. We demonstrate that the baseline phase
alone can be used to measure the separation, orientation and brightness ratio
of a binary star, as a function of wavelength.",42,"http://arxiv.org/pdf/0807.3206v1
http://dx.doi.org/10.1117/12.790290
http://arxiv.org/abs/0807.3206v1
http://arxiv.org/pdf/0807.3206v1"
"Rosella Giacometti,Sergio Ortobelli,Tomáš Tichý",Portfolio Selection with Uncertainty Measures Consistent with Additive Shifts,2015-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.18267/j.pep.497,"Assuming a non-satiable risk-averse investor, the standard approach to portfolio selection suggests discarding of all ineffi cient investment in terms of mean return and its standard deviation ratio within its fi rst step. However, in literature we can fi nd many alternative dispersion and risk measures that can help us to identify the most suitable investment opportunity. In this work two new dispersion measures, fulfi lling the condition that ""more is better than less"" are proposed. Moreover, their distinct characteristics are analysed and empirically compared. In particular, starting from the defi nition of dispersion measures, we discuss the property of consistency with respect to additive shifts and we examine two dispersion measures that satisfy this property. Finally, we empirically compare the proposed dispersion measures with the standard deviation and the conditional value at risk on the US stock market. Moreover, within the empirical example the so called ""alarm"" is incorporated in order to predict potential fails of the market.",43,https://web.archive.org/web/20180718222650/https://www.vse.cz/polek/download.php?lang=en&jnl=pep&pdf=497.pdf
"K. Dowd,D. Blake","After VAR: The Theory, Estimation, and Insurance Applications of Quantile-Based Risk Measures",2006-05-30 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1111/j.1539-6975.2006.00171.x,"We discuss a number of quantile-based risk measures (QBRMs) that have recently been developed in the financial risk and actuarial/insurance literatures. The measures considered include the Value-at-Risk (VaR), coherent risk measures, spectral risk measures, and distortion risk measures. We discuss and compare the properties of these different measures, and point out that the VaR is seriously flawed. We then discuss how QBRMs can be estimated, and discuss some of the many ways they might be applied to insurance risk problems. These applications are typically very complex, and this complexity means that the most appropriate estimation method will often be some form of stochastic simulation.",44,https://www.semanticscholar.org/paper/ba9d6645047044bdb7cae169742cc1f51b906946
"S. Thorne,L. Jensen,M. Kearney,G. Noblit,M. Sandelowski",Qualitative Metasynthesis: Reflections on Methodological Orientation and Ideological Agenda,2004-12-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1177/1049732304269888,"In an era of pressure toward evidence-based health care, we are witnessing a new enthusiasm for qualitative metasynthesis as an enterprise distinct from conventional literature reviews, secondary analyses, and the many other scholarly endeavors with which it is sometimes confused. This article represents the reflections of five scholars, each ofwhom has authored a distinct qualitative metasynthesis strategy. By providing the reader a glimpse into the tradition of their various qualitative metasynthesis projects, these authors offer a finely nuanced examination of the tensions between comparison and integration, deconstruction and synthesis, and reporting and integration within the metasynthesis endeavor. In so doing, they account for many of the current confusions about representation and generalization within the products of these inquiries. Through understanding the bases of their unique angles of vision, the reader is invited to engage in their commitment to scholarly integrity and intellectual credibility in this emerging methodological challenge.",45,https://www.semanticscholar.org/paper/294ff9e913faa1ab9769e65fd61734aa8d792e19
"Barker, Kim,Jurasz, Olga",Written Submission of Evidence to the Women and Equalities Committee inquiry into sexual harassment of women and girls in public spaces,2018-03-05 00:00:00,SupportedSources.CORE,,,46,https://core.ac.uk/download/153444206.pdf
"M. Jendrisak,B. Hong,S. Shenoy,J. Lowell,N. Desai,W. Chapman,A. Vijayan,R.D. Wetzel,M. Smith,J. Wagner,S. Brennan,D. Brockmeier,D. Kappel",Altruistic Living Donors: Evaluation for Nondirected Kidney or Liver Donation,2006-01-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1111/j.1600-6143.2005.01148.x,A program was established within our regional procurement organization to permit evaluation of altruistic living donors (LD) interested in nondirected kidney or liver segment donation prior to transplant center referral.,47,"https://www.semanticscholar.org/paper/2fd248c36270bed6b8c83005979726a1c40fe149
http://www.amjtransplant.org/article/S1600613522025503/pdf"
"M. Buxton,M. Drummond,B. van Hout,R. L. Prince,T. Sheldon,T. Szucs,M. Vray",Modelling in economic evaluation: an unavoidable fact of life.,1997-05-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1002/(SICI)1099-1050(199705)6:3<217::AID-HEC267>3.0.CO;2-W,"The role of modelling in economic evaluation is explored by discussing, with examples, the uses of models. The expanded use of pragmatic clinical trials as an alternative to models is discussed. Some suggestions for good modelling practice are made.",48,https://www.semanticscholar.org/paper/27ede6cd11269a0bcb8c5e18c1cc4138ca6d0193
,Analysis on Safety Risk Identification and Control Measures in Oil Production Operation Site,2021-11-10 00:00:00,SupportedSources.CROSSREF,10.47939/et.v2i11.76,,49,http://dx.doi.org/10.47939/et.v2i11.76
Damir Filipović,OPTIMAL NUMERAIRES FOR RISK MEASURES,2008-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1111/j.1467-9965.2007.00336.x,"Can the usage of a risky numeraire with a greater than risk free expected return reduce the capital requirements in a solvency test? I will show that this is not the case. In fact, under a reasonable technical condition, there exists no optimal numeraire which yields smaller capital requirements than any other numeraire.",50,https://web.archive.org/web/20120322225818/http://www.business.uts.edu.au/qfrc/research/research_papers/rp187.pdf
Adair Turner,Globalization in an Age of Crisis: Multilateral Economic Cooperation in the Twenty-First Century,None,SupportedSources.CORE,,,51,https://core.ac.uk/download/pdf/6653994.pdf
B. Johnson,Testing and Expanding a Model of Cognitive Processing of Risk Information,2005-06-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1111/j.1539-6924.2005.00609.x,"Scholars have begun to explore the role of modes of information processing and related audience characteristics in reactions to risky situations and risk information.( 11, 12, 14, 17, 18, 20)“Information processing” concerns how people attend to and consider available information: systematic processors analyze messages and situations carefully, while heuristic processors skim and use cues (e.g., opinions of trusted reference groups) for quick judgments. This article uses scenarios about a semi‐hypothetical industrial facility, in particular risk comparisons being considered by its manager for inclusion in a talk to the community, to explore the impact of information processing. Information insufficiency, self‐assessed capacity to understand information, and information‐seeking propensities are tested for potential effects on information processing about industrial risks by people living near industry. As well as testing established models, this article explores the additional explanatory value of involvement, relevance, and ability (Earle et al., 1990) and objective knowledge. Both existing model variables and new ones have significant effects on information seeking and information processing in this case, and partly confirm earlier results. Trumbo( 17,18) found that heuristic processors saw lower risk and systematic processors higher risk from suspected cancer clusters. In this study, reporting knowledge about local industrial risks as insufficient for one's purposes and self‐reported avoidance of such information both raised ratings of the facility's risk and lowered ratings of its acceptability. Neither type of information processing significantly affected risk or acceptability judgments, but both increased risk ratings and heuristic processing had more effect than systematic processing. Positive ratings of risk comparisons' clarity and meaningfulness decreased risk and increased acceptability ratings, dominated other information variables in predictive power, and exceeded risk, benefit, and trust in contribution to acceptability judgments. Despite differences across studies in designs and variables, and the embryonic development of appropriate (self‐reported) measures for use in field surveys, these results confirm the potential value of further research in how information seeking and processing affect risk beliefs and reactions to risk communications.",52,https://www.semanticscholar.org/paper/26a36ce587955ba550f8463244f617fe4e3388d1
