authors,title,pub_date,source,doi,abstract,rank,url
"M. Jasemi,A.M. Kimiagari,A. Memariani",DEVELOPMENT OF A MORE APPLIED VERSION OF COHERENCY CALLED �SENSIBLE COHERENCY� FOR ASSESSMENT OF FINANCIAL RISK MEASURES,2011-11-05 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.7166/21-1-74,"Coherency is becoming a necessary feature for any risk measure, and now is an acceptable tool in risk management to assess the risk measures. For example, recent studies have strongly criticised VaR-based models for not providing a coherent risk measure. Because of such acceptance, it is important to improve the efficiency of the touchstone for evaluating risk measures in order to achieve a fairer assessment. This is just the challenge that this paper seeks to address. This goal is achieved on the one hand by doing some simplifications in axioms of coherency without losing their major financial points, and on the other hand by removing the paradox between two of the axioms. The new concept is called 'sensible coherency', and the risk measure that satisfies the four new simplified and corrected axioms will be 'sensibly coherent'. Finally, the new axioms are applied to a particular type of lower partial moments as a case study. OPSOMMING Koherensie word 'n noodsaaklike kenmerk van enige risikomaatstaf en is nou 'n aanvaarbare gereedskapstuk in die beoordeling van risikomaatstawwe. Die doel van hierdie artikel word bereik deur enersyds die aksiomas van koherensie te vereenvoudig en andersyds die paradoks tussen die aksiomas te verwyder. Die resultaat word ""sinvolle koherensie"" genoem.",75,https://web.archive.org/web/20180721104140/http://sajie.journals.ac.za/pub/article/download/74/68
"Silvia Figini,Pierpaolo Uberti",Concentration measures in risk management,2013-05-01 00:00:00,SupportedSources.OPENALEX,10.1057/jors.2012.36,,76,"https://openalex.org/W2086123484
https://doi.org/10.1057/jors.2012.36"
Zhang Hui,Conditional g-expectation and coherent risk measures,None,SupportedSources.SEMANTIC_SCHOLAR,,"Conditional g-expectation is applied to define (dynamic) risk measures, which satisfies the axioms of coherent (dynamic) risk measures. Then, the representation theorems of the given (dynamic) coherent risk measures are provided. At the same time, some important properties of the (dynamic) coherent risk measures are followed.",77,https://www.semanticscholar.org/paper/70c6a45e6e938ac988a05446038d85f86f3c1296
,The Measures of Risk,2011-10-30 00:00:00,SupportedSources.CROSSREF,10.2307/j.ctvcm4j15.5,,78,http://dx.doi.org/10.2307/j.ctvcm4j15.5
"Vadim Lesnevski,B.A. Nelson,Jeremy Staum",An Adaptive Procedure for Simulating Coherent Risk Measures Based on Generalized Scenarios,2008-01-01 00:00:00,SupportedSources.OPENALEX,,,79,https://openalex.org/W2727210895
"A Ben-Tal,A Ruszczynski,D Bertsimas,H Föllmer,J-B Hiriart-Urruty,Jie Sun,K Natarajan,Marcus Ang,P Artzner,P Huber,Qiang Yao,RT Rockafellar,RT Rockafellar,RT Rockafellar,RT Rockafellar,RT Rockafellar,W Chen",On the dual representation of coherent risk measures,2017-01-01 00:00:00,SupportedSources.CORE,10.1007/s10479-017-2441-3,"A classical result in risk measure theory states that every coherent risk measure has a dual representation as the supremum of certain expected value over a risk envelope. We study this topic in more detail. The related issues include: (1) Set operations of risk envelopes and how they change the risk measures, (2) The structure of risk envelopes of popular risk measures, (3) Aversity of risk measures and its impact to risk envelopes, and (4) A connection between risk measures in stochastic optimization and uncertainty sets in robust optimization",80,https://core.ac.uk/download/195681343.pdf
"Grable, J.,Archuleta, K.,Nazarinia, R.",Measures of Risk,2010-10-18 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4419-6908-8_6,,81,"http://link.springer.com/content/pdf/10.1007/978-1-4419-6908-8_6.pdf
http://dx.doi.org/10.1007/978-1-4419-6908-8_6"
,Measures of Risk,2015-10-17 00:00:00,SupportedSources.CROSSREF,10.1002/9781119197096.app06,,82,"http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119197096.app06
https://onlinelibrary.wiley.com/doi/full/10.1002/9781119197096.app06
http://dx.doi.org/10.1002/9781119197096.app06"
,Measures of Risk,2012-01-02 00:00:00,SupportedSources.CROSSREF,10.1002/9781118467220.ch2,,83,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118467220.ch2
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118467220.ch2
http://dx.doi.org/10.1002/9781118467220.ch2"
,Measures of Risk,None,SupportedSources.CROSSREF,10.1007/0-387-22640-0_11,,84,"http://link.springer.com/content/pdf/10.1007/0-387-22640-0_11.pdf
http://dx.doi.org/10.1007/0-387-22640-0_11"
"Chakravarty, S.,Sarkar, P.",Measures of Risk,2020-08-20 00:00:00,SupportedSources.CROSSREF,10.1108/978-1-78973-893-320201014,,85,"https://www.emerald.com/insight/content/doi/10.1108/978-1-78973-893-320201014/full/xml
https://www.emerald.com/insight/content/doi/10.1108/978-1-78973-893-320201014/full/html
http://dx.doi.org/10.1108/978-1-78973-893-320201014"
Carlo Acerbi,Spectral measures of risk: A coherent representation of subjective risk aversion,2002-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1016/s0378-4266(02)00281-9,"We study a space of coherent risk measures M / obtained as certain expansions of coherent elementary basis measures. In this space, the concept of ""risk aversion function"" / naturally arises as the spectral representation of each risk measure in a space of functions of confidence level probabilities. We give necessary and sufficient conditions on / for M / to be a coherent measure. We find in this way a simple interpretation of the concept of coherence and a way to map any rational investor's subjective risk aversion onto a coherent measure and vice-versa. We also provide for these measures their discrete versions M ðN Þ / acting on finite sets of N independent realizations of a r.v. which are not only shown to be coherent measures for any fixed N, but also consistent estimators of M / for large N.",86,https://web.archive.org/web/20170808233914/http://epge.fgv.br/we/MFEE/GerenciamentodeRisco/2012?action=AttachFile&do=get&target=Artigo3.pdf
"Rahim, A.",Chapter-21 Measures of Risk,2008-01-01 00:00:00,SupportedSources.CROSSREF,10.5005/jp/books/10134_22,,87,http://dx.doi.org/10.5005/jp/books/10134_22
"J. Gotoh,K. Shinozaki,A. Takeda",Robust portfolio techniques for mitigating the fragility of CVaR minimization and generalization to coherent risk measures,2013-10-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1080/14697688.2012.738930,"The conditional value-at-risk (CVaR) has gained growing popularity in financial risk management due to the coherence property and tractability in its optimization. However, optimal solutions to the CVaR minimization are highly susceptible to estimation error of the risk measure because the estimate depends only on a small portion of sampled scenarios. The same is equally true of the other coherent measures. In this paper, by employing robust optimization modelling for minimizing coherent risk measures, we present a simple and practical way for making the solution robust over a certain range of estimation errors. More specifically, we show that a worst-case coherent risk minimization leads to a penalized minimization of the empirical risk estimate. The worst-case risk measure developed in this paper is different from the distributionally worst-case CVaR in Zhu and Fukushima's work of 2009, but these two worst-case risk measures can be simultaneously minimized. Additionally, inspired by Konno, Waki and Yuuki's work of 2002, we examine the use of factor models in coherent risk minimization. We see that, in general, factor model-based coherent risk minimization along the lines of that pursued by Goldfarb and Iyengar in 2003 becomes computationally intractable. Therefore, we apply a simplified version to the factor model-based CVaR minimization, and see that it improves on the performance, achieving better CVaR, turnover, standard deviation and Sharpe ratio than the empirical CVaR minimization and market benchmarks.",88,https://www.semanticscholar.org/paper/1af5e088001dd297663af90783a0485569ffac6b
Carlo Acerbi,Risk Aversion and Coherent Risk Measures: a Spectral Representation Theorem,2001-07-10 07:36:58+00:00,SupportedSources.ARXIV,,"We study a space of coherent risk measures M_phi obtained as certain
expansions of coherent elementary basis measures. In this space, the concept of
``Risk Aversion Function'' phi naturally arises as the spectral representation
of each risk measure in a space of functions of confidence level probabilities.
We give necessary and sufficient conditions on phi for M_phi to be a coherent
measure. We find in this way a simple interpretation of the concept of
coherence and a way to map any rational investor's subjective risk aversion
onto a coherent measure and vice--versa. We also provide for these measures
their discrete versions M_phi^N acting on finite sets of N independent
realizations of a r.v. which are not only shown to be coherent measures for any
fixed N, but also consistent estimators of M_phi for large N. Finally, we find
in our results some interesting and not yet fully investigated relationships
with certain results known in insurance mathematical literature.",89,"http://arxiv.org/pdf/cond-mat/0107190v1
http://arxiv.org/abs/cond-mat/0107190v1
http://arxiv.org/pdf/cond-mat/0107190v1"
"MacLean, L.,Ziemba, B.",A Primer on Risk Measures,2014-01-01 00:00:00,SupportedSources.CROSSREF,10.1002/wilm.10288,,90,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fwilm.10288
https://onlinelibrary.wiley.com/doi/full/10.1002/wilm.10288
http://dx.doi.org/10.1002/wilm.10288"
V. Kirilyuk,Polyhedral Coherent Risk Measure and Distributionally Robust Portfolio Optimization,2023-01-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/s10559-023-00545-7,,91,https://www.semanticscholar.org/paper/3aad00b79a88c202df8ccc111b499ae5c19d2c40
Ye Zhong-xing,Dynamic Coherent Risk Measures for a Finite Probability Space,None,SupportedSources.SEMANTIC_SCHOLAR,,"Under the axiomatic definition of a dynamic coherent risk measure and a finite probability space,it has been proven in this paper that a dynamic coherent risk measure satisfies the relevant property andtime-consistent property,if and only if it is defined by a product-type set of probabilitymeasures.",92,https://www.semanticscholar.org/paper/c85dd439b5f75a479ca90dd530dc327cf5a7276b
"Yan, J.",Deviations of convex and coherent entropic risk measures,2015-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.spl.2015.01.035,,93,"https://api.elsevier.com/content/article/PII:S0167715215000516?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167715215000516?httpAccept=text/plain
http://dx.doi.org/10.1016/j.spl.2015.01.035"
"Cherny, Alexander S.,Madan, Dilip B.",Coherent measurement of factor risks,2006-01-01 00:00:00,SupportedSources.CORE,10.2139/ssrn.904543,"We propose a new procedure for the risk measurement of large portfolios. It
employs the following objects as the building blocks: - coherent risk measures
introduced by Artzner, Delbaen, Eber, and Heath; - factor risk measures
introduced in this paper, which assess the risks driven by particular factors
like the price of oil, S&P500 index, or the credit spread; - risk contributions
and factor risk contributions, which provide a coherent alternative to the
sensitivity coefficients.
  We also propose two particular classes of coherent risk measures called Alpha
V@R and Beta V@R, for which all the objects described above admit an extremely
simple empirical estimation procedure. This procedure uses no model assumptions
on the structure of the price evolution.
  Moreover, we consider the problem of the risk management on a firm's level.
It is shown that if the risk limits are imposed on the risk contributions of
the desks to the overall risk of the firm (rather than on their outstanding
risks) and the desks are allowed to trade these limits within a firm, then the
desks automatically find the globally optimal portfolio",94,http://arxiv.org/abs/math/0605062
"Roccioletti, S.",Risk Measures and their Properties,2015-12-05 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-658-11908-9_2,,95,"http://link.springer.com/content/pdf/10.1007/978-3-658-11908-9_2
http://dx.doi.org/10.1007/978-3-658-11908-9_2"
,11 Dynamic risk measures,None,SupportedSources.CROSSREF,10.1515/9783110218053.456,,96,"https://www.degruyter.com/document/doi/10.1515/9783110218053.456/pdf
http://dx.doi.org/10.1515/9783110218053.456"
"Cardin, M.,Pagani, E.",Some classes of multivariate risk measures,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-88-470-1481-7_7,,97,"http://link.springer.com/content/pdf/10.1007/978-88-470-1481-7_7.pdf
http://dx.doi.org/10.1007/978-88-470-1481-7_7"
"I. Tahar,E. Lépinette",VECTOR-VALUED COHERENT RISK MEASURE PROCESSES,2014-04-28 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1142/S0219024914500113,"Introduced by Artzner et al. (1998) the axiomatic characterization of a static coherent risk measure was extended by Jouini et al. (2004) in a multi-dimensional setting to the concept of vector-valued risk measures. In this paper, we propose a dynamic version of the vector-valued risk measures in a continuous-time framework. Particular attention is devoted to the choice of a convenient risk space. We provide dual characterization results, we study different notions of time consistency and we give examples of vector-valued risk measure processes.",98,"https://www.semanticscholar.org/paper/72c25218c8aca357cbea6127891551d974280831
https://basepub.dauphine.psl.eu/bitstream/123456789/17324/2/BL27_juin2012.pdf"
"Föllmer, H.",Consistency Properties of Systemic Risk Measures,2019-04-23 00:00:00,SupportedSources.CROSSREF,10.1142/9781786341952_0004,,99,http://dx.doi.org/10.1142/9781786341952_0004
