paper_id,paper_keywords,paper_title,paper_abstract,citation
logistics-02-00018.pdf,"blockchain,supply chain management,logistics,innovation,innovation framework,transformation",Blockchain for and in Logistics: What to Adopt and Where to Start,"Despite the claim that blockchain will revolutionise business and redefine logistics, existing research so far is limited concerning frameworks that categorise blockchain application potentials and their implications. In particular, academic literature in transport and logistics to date has not sufficiently distinguished between blockchain adoption (‘what to adopt’) and the identification of the right business opportunity (‘where to start’). In response, this paper (1) uses Rogers’ (2003) ‘attributes of innovation framework’ to identify potential blockchain applications and (2) presents a framework explicating four transformation phases to subsequently categorise the identified areas of application according to their effects on organisational structures and processes. Using academic and practitioner literature, we classify possible applications for adoption and provide a framework to identify blockchain opportunities in the logistics industry, thereby helping managers to systematically assess where to start building organisational capabilities in order to successfully adopt and deploy blockchain-based technology.","55. Zheng, Z.; Xie, S.; Dai, H.; Chen, X.; Wang, H. An overview of blockchain technology: Architecture, consensus, and future trends. In Proceedings of the 2017 IEEE International Congress on Big Data (BigData Congress), Honolulu, HI, USA, 25–30 June 2017; IEEE: Piscataway, NJ, USA, 2017; pp. 557–564."
logistics-02-00018.pdf,"blockchain,supply chain management,logistics,innovation,innovation framework,transformation",Blockchain for and in Logistics: What to Adopt and Where to Start,"Despite the claim that blockchain will revolutionise business and redefine logistics, existing research so far is limited concerning frameworks that categorise blockchain application potentials and their implications. In particular, academic literature in transport and logistics to date has not sufficiently distinguished between blockchain adoption (‘what to adopt’) and the identification of the right business opportunity (‘where to start’). In response, this paper (1) uses Rogers’ (2003) ‘attributes of innovation framework’ to identify potential blockchain applications and (2) presents a framework explicating four transformation phases to subsequently categorise the identified areas of application according to their effects on organisational structures and processes. Using academic and practitioner literature, we classify possible applications for adoption and provide a framework to identify blockchain opportunities in the logistics industry, thereby helping managers to systematically assess where to start building organisational capabilities in order to successfully adopt and deploy blockchain-based technology.","56. Hackett, R. Walmart and ibm are partnering to put Chinese pork on a blockchain. Forbes. 19 October 2016. Available online: http://fortune.com/2016/10/19/walmart-ibm-blockchain-china-pork/ (accessed on 28 June 2018)."
logistics-02-00018.pdf,"blockchain,supply chain management,logistics,innovation,innovation framework,transformation",Blockchain for and in Logistics: What to Adopt and Where to Start,"Despite the claim that blockchain will revolutionise business and redefine logistics, existing research so far is limited concerning frameworks that categorise blockchain application potentials and their implications. In particular, academic literature in transport and logistics to date has not sufficiently distinguished between blockchain adoption (‘what to adopt’) and the identification of the right business opportunity (‘where to start’). In response, this paper (1) uses Rogers’ (2003) ‘attributes of innovation framework’ to identify potential blockchain applications and (2) presents a framework explicating four transformation phases to subsequently categorise the identified areas of application according to their effects on organisational structures and processes. Using academic and practitioner literature, we classify possible applications for adoption and provide a framework to identify blockchain opportunities in the logistics industry, thereby helping managers to systematically assess where to start building organisational capabilities in order to successfully adopt and deploy blockchain-based technology.","57. TT. Blockchain for Trucking; Transport Topics: Arlington, VA, USA, 2018."
logistics-02-00018.pdf,"blockchain,supply chain management,logistics,innovation,innovation framework,transformation",Blockchain for and in Logistics: What to Adopt and Where to Start,"Despite the claim that blockchain will revolutionise business and redefine logistics, existing research so far is limited concerning frameworks that categorise blockchain application potentials and their implications. In particular, academic literature in transport and logistics to date has not sufficiently distinguished between blockchain adoption (‘what to adopt’) and the identification of the right business opportunity (‘where to start’). In response, this paper (1) uses Rogers’ (2003) ‘attributes of innovation framework’ to identify potential blockchain applications and (2) presents a framework explicating four transformation phases to subsequently categorise the identified areas of application according to their effects on organisational structures and processes. Using academic and practitioner literature, we classify possible applications for adoption and provide a framework to identify blockchain opportunities in the logistics industry, thereby helping managers to systematically assess where to start building organisational capabilities in order to successfully adopt and deploy blockchain-based technology.","58. Tian, F. An agri-food supply chain traceability system for china based on rfid & blockchain technology. In Proceedings of the 13th International Conference on Service Systems and Service Management (ICSSSM), Kunming, China, 24–26 June 2016; pp. 1–6."
logistics-02-00018.pdf,"blockchain,supply chain management,logistics,innovation,innovation framework,transformation",Blockchain for and in Logistics: What to Adopt and Where to Start,"Despite the claim that blockchain will revolutionise business and redefine logistics, existing research so far is limited concerning frameworks that categorise blockchain application potentials and their implications. In particular, academic literature in transport and logistics to date has not sufficiently distinguished between blockchain adoption (‘what to adopt’) and the identification of the right business opportunity (‘where to start’). In response, this paper (1) uses Rogers’ (2003) ‘attributes of innovation framework’ to identify potential blockchain applications and (2) presents a framework explicating four transformation phases to subsequently categorise the identified areas of application according to their effects on organisational structures and processes. Using academic and practitioner literature, we classify possible applications for adoption and provide a framework to identify blockchain opportunities in the logistics industry, thereby helping managers to systematically assess where to start building organisational capabilities in order to successfully adopt and deploy blockchain-based technology.","59. Timothy, L. Blockchain for Transportation: Where the Future Starts; TMW Systems, Inc.: Cleveland, OH, USA, 2017."
logistics-02-00018.pdf,"blockchain,supply chain management,logistics,innovation,innovation framework,transformation",Blockchain for and in Logistics: What to Adopt and Where to Start,"Despite the claim that blockchain will revolutionise business and redefine logistics, existing research so far is limited concerning frameworks that categorise blockchain application potentials and their implications. In particular, academic literature in transport and logistics to date has not sufficiently distinguished between blockchain adoption (‘what to adopt’) and the identification of the right business opportunity (‘where to start’). In response, this paper (1) uses Rogers’ (2003) ‘attributes of innovation framework’ to identify potential blockchain applications and (2) presents a framework explicating four transformation phases to subsequently categorise the identified areas of application according to their effects on organisational structures and processes. Using academic and practitioner literature, we classify possible applications for adoption and provide a framework to identify blockchain opportunities in the logistics industry, thereby helping managers to systematically assess where to start building organisational capabilities in order to successfully adopt and deploy blockchain-based technology.","60. Nelson, J.S.; Henderson, D.; Jones, G.; Roon, M.; Zargham, M.; Bulkin, A.; Brukhman, J.; Rowe, K. A Blockchain-Based Protocol Stack for Global Commerce and Supply Chains. Sweetbrigde. 2017. Available online: https://sweetbridge.com/public/docs/Sweetbridge-Whitepaper.pdf (accessed on 23 June 2018). "
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Akins, B.W., Chapman, J.L. and Gordon, J.M. (2013) A Whole New World: Income Tax Considerations of the Bitcoin Economy."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","antshares (2016) Antshares Digital Assets for Everyone, https://www.antshares.org."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Atzori, L., Iera, A. and Morabito, G. (2010) ‘The internet of things: a survey’, Computer Networks, Vol. 54, No. 15, pp.2787–2805."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Axon, L. (2015) Privacy-Awareness in Blockchain-based PKI, CDT Technical Paper Series. azure (2016) Microsoft Azure: Blockchain as a Service, https://azure.microsoft.com/enus/solutions/blockchain/"
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Barcelo, J. (2014) User Privacy in the Public Bitcoin Blockchain."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Bentov, I., Lee, C., Mizrahi, A. and Rosenfeld, M. (2014) ‘Proof of activity: extending Bitcoin’s proof of work via proof of stake [extended abstract]’, ACM SIGMETRICS Performance Evaluation Review, Vol. 42, No. 3, pp.34–37."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Billah, S. (2015) One Weird Trick to Stop Selfish Miners: Fresh Bitcoins, A Solution for the Honest Miner."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Biryukov, A., Khovratovich, D. and Pustogarov, I. (2014) ‘Deanonymisation of clients in bitcoin p2p network’, Proceedings of the 2014 ACM SIGSAC Conference on Computer and Communications Security, New York, NY, USA, pp.15–29."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","bitcoinwrldwide (n.d.) The Biggest Mining Pools, https://bitcoinworldwide.com/mining/pools/"
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","bitshares (n.d.) Bitshares – Your Share in the Decentralized Exchange, https://bitshares.org/"
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Bonneau, J., Narayanan, A., Miller, A., Clark, J., Kroll, J.A. and Felten, E.W. (2014) ‘Mixcoin: Anonymity for bitcoin with accountable mixes’, Proceedings of International Conference on Financial Cryptography and Data Security, Berlin, Heidelberg, pp.486–504."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Bruce, J. (2014) The Mini-Blockchain Scheme, http://cryptonite.info/files/mbc-scheme-rev3.pdf burstcoin (2014) Burstcoin."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Buterin, V. (2014) A Next-Generation Smart Contract and Decentralized Application Platform, White Paper."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Buterin, V. (2015) On Public and Private Blockchains, https://blog.ethereum.org/2015/08/07/onpublic-and-private-blockchains/."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Carboni, D. (2015) Feedback based Reputation on Top of the Bitcoin Blockchain, arXiv preprint arXiv:1502.01504."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Chepurnoy, A., Larangeira, M. and Ojiganov, A. (2016) A Prunable Blockchain Consensus Protocol based on Non-Interactive Proofs of Past States Retrievability, arXiv preprint arXiv:1603.07926."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Christidis, K. and Devetsikiotis, M. (2016) ‘Blockchains and smart contracts for the internet of things’, IEEE Access, Vol. 4, pp.2292–2303."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","coindesk (2016) State of Blockchain q1 2016: Blockchain Funding Overtakes Bitcoin, http://www.coindesk.com/state-of-blockchain-q1-2016/"
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","coindesk (2017) Crypto-Currency Market Capitalizations, https://coinmarketcap.com"
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Decker, C., Seidel, J. and Wattenhofer, R. (2016) ‘Bitcoin meets strong consistency’, Proceedings of the 17th International Conference on Distributed Computing and Networking (ICDCN), ACM, Singapore, Singapore, p.13."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Dennis, R. and Owen, G. (2015) ‘Rep on the block: A next generation reputation system based on the blockchain’, 2015 10th International Conference for Internet Technology and Secured Transactions (ICITST), IEEE, pp.131–138."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Devine, P. (2015) ‘Blockchain learning: can crypto-currency methods be appropriated to enhance online learning?’, ALT Online Winter Conference."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Dixon, C., Mahajan, R., Agarwal, S., Brush, A., Saroiu, B.L.S. and Bahl, P. (2012) An Operating System for the Home, NSDI, USENIX."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","ethereum (n.d.) Consortium Chain Development, https://github.com/ethereum/wiki/wiki/ConsortiumChain-Development ethos (2014) Ethos, http://viral.media.mit.edu/projects/ethos/"
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Eyal, I. and Sirer, E.G. (2014) ‘Majority is not enough: Bitcoin mining is vulnerable’, Proceedings of International Conference on Financial Cryptography and Data Security, Berlin, Heidelberg, pp.436–454."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Eyal, I., Gencer, A.E., Sirer, E.G. and Van Renesse, R. (2016) ‘Bitcoin-ng: a scalable blockchain protocol’, Proceedings of 13th USENIX Symposium on Networked Systems Design and Implementation (NSDI 16), Santa Clara, CA, USA, pp.45–59."
zheng2018blockchain.pdf,"blockchain,consensus algorithms,cryptocurrency,iot,internet of things,smart contract",Blockchain challenges and opportunities: a survey,"Blockchain has numerous benefits such as decentralisation, persistency, anonymity and auditability. There is a wide spectrum of blockchain applications ranging from cryptocurrency, financial services, risk management, internet of things (IoT) to public and social services. Although a number of studies focus on using the blockchain technology in various application aspects, there is no comprehensive survey on the blockchain technology in both technological and application perspectives. To fill this gap, we conduct a comprehensive survey on the blockchain technology. In particular, this paper gives the blockchain taxonomy, introduces typical blockchain consensus algorithms, reviews blockchain applications and discusses technical challenges as well as recent advances in tackling the challenges. Moreover, this paper also points out the future directions in the blockchain technology.","Fan, Z., Kulkarni, P., Gormus, S., Efthymiou, C., Kalogridis, G., Sooriyabandara, M., Zhu, Z., Lambotharan, S. and Chin, W.H. (2013) ‘Smart grid communications: overview of research challenges, solutions, and standardization activities’, IEEE Communications Surveys and Tutorials, Vol. 15, No. 1, pp.21–38."
