authors,title,pub_date,source,doi,abstract,rank,url
"L. Gawarecki,V. Mandrekar,P. Richard",Existence of weak solutions for stochastic differential equations and martingale solutions for stochastic semilinear equations,None,SupportedSources.SEMANTIC_SCHOLAR,10.1515/rose.1999.7.3.215,"Several results concerning the existence and uniqueness of solutions of Ito SDE's in a real separable Hubert space have recently been reported. In this work we first obtain the existence and uniqueness of strong solutions to (not necessarily) Ito SDE's in a Hubert space under Lipschitz-type conditions on the coefficients. We assume usual continuity and linear growth conditions. For nonLipschitz coefficients an approximation technique of Gikhman and Skorokhod is then used to prove the existence of weak solutions taking values in a larger Hubert space H-\. This result depends on an assumption that H can be compactly embedded in H-\, such that the coefficients satisfy regularity conditions with respect to H-\. This assumption is not a limitation to our method as it is necessary even in the deterministic case. Additionally, we prove the existence of martingale solutions to infinite dimensional semilinear SDE's. In both cases, coefficients F(£, ·) and J9(£, ·) may depend on the entire past of X £ C([0, T], H) and not on the value of x(t) alone.",37,https://www.semanticscholar.org/paper/3e7c62872e1e19b4ed82e8d1e07726ac64b7abdf
"Rong Wei,Saisai Yang,Jianliang Zhai",Mckean-Vlasov stochastic differential equations with oblique reflection on non-smooth time dependent domains,2022-08-23 02:56:34+00:00,SupportedSources.ARXIV,,"In this paper, we consider a class of Mckean-Vlasov stochastic differential
equation with oblique reflection over an non-smooth time dependent domain. We
establish the existence and uniqueness results of this class, address the
propagation of chaos and prove a Fredlin-Wentzell type large deviations
principle (LDP). One of the main difficulties is raised by the setting of
non-smooth time dependent domain. To prove the LDP, a sufficient condition for
the weak convergence method, which is suitable for Mckean-Vlasov stochastic
differential equation, plays an important role.",38,"http://arxiv.org/pdf/2208.10702v1
http://arxiv.org/abs/2208.10702v1
http://arxiv.org/pdf/2208.10702v1"
M. Brennan,The Pricing of Contingent Claims in Discrete Time Models,1979-03-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1111/J.1540-6261.1979.TB02070.X,"return. A risk neutral valuation relationship depends only upon potentially observable parameters and it is extremely significant that such a relationship can be derived from only weak assumptions about investor preferences, for, as Merton [10] has observed: ""An exact formula for an asset price, based on observable variables only, is a rare finding in a general equilibrium model ..."".RNVRs have been derived from two quite different general classes of model: the first class places no restrictions on investor preferences beyond the assumption of non-satiety, but assumes that asset trading takes place continuously, while the second class of model places stronger restrictions on investor preferences but makes the more general assumption that asset trading takes place at discrete intervals.2 From the assumption of non-satiety alone, the only results which can be obtained are those which depend upon the absence of riskless arbitrage opportunities. In the case in which trading takes place continuously, both the underlying asset and the contingent claim are traded assets and at least one of them is infinitely divisible, and the price dynamics of the underlying asset can be de",39,https://www.semanticscholar.org/paper/8aae7b781e3f356111fa033c52705f54a9b0501c
"Humberto Verdejo,Almendra Awerkin,Eugenio Saavedra,Wolfgang Kliemann,Luis G. Vargas",Stochastic modeling to represent wind power generation and demand in electric power system based on real data,2016-07-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.apenergy.2016.04.004,,40,"https://openalex.org/W2339768411
https://doi.org/10.1016/j.apenergy.2016.04.004"
,6. Numerical Methods for SPDEs,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1137/1.9781611972016.ch6,,41,"http://epubs.siam.org/doi/pdf/10.1137/1.9781611972016.ch6
http://dx.doi.org/10.1137/1.9781611972016.ch6"
"Qian, Z.,Yao, Y.",McKean–Vlasov type stochastic differential equations arising from the random vortex method,2021-12-24 00:00:00,SupportedSources.CROSSREF,10.1007/s42985-021-00146-z,,42,"https://link.springer.com/content/pdf/10.1007/s42985-021-00146-z.pdf
https://link.springer.com/article/10.1007/s42985-021-00146-z/fulltext.html
https://link.springer.com/content/pdf/10.1007/s42985-021-00146-z.pdf
http://dx.doi.org/10.1007/s42985-021-00146-z"
,5. Stochastic Partial Differential Equations,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1137/1.9781611972016.ch5,,43,"http://epubs.siam.org/doi/pdf/10.1137/1.9781611972016.ch5
http://dx.doi.org/10.1137/1.9781611972016.ch5"
"Heilmann, O.,Van Kampen, N.",Stochastic nonlinear differential equations. I,1974-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/0031-8914(74)90261-4,,44,"https://api.elsevier.com/content/article/PII:0031891474902614?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:0031891474902614?httpAccept=text/plain
http://dx.doi.org/10.1016/0031-8914(74)90261-4"
"G. Yin,C. Zhu",Hybrid switching diffusions: Continuity and differentiability,2011-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1109/cdc.2011.6160488,"This work focuses on hybrid switching diffusion systems. After presenting the basic models, a difficult and fundamental problem, namely, well posedness is addressed. In particular, continuous and smooth dependence on initial data is treated. The main ideas are presented, whereas the verbatim proofs can be found in [35] .",45,https://web.archive.org/web/20170829231114/http://folk.ntnu.no/skoge/prost/proceedings/cdc-ecc-2011/data/papers/0571.pdf
"S. N. Majumdar,H. Orland",Effective Langevin equations for constrained stochastic processes,2015-03-09 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1088/1742-5468/2015/06/P06039,"We propose a novel stochastic method to exactly generate Brownian paths conditioned to start at an initial point and end at a given final point during a fixed time tf. These paths are weighted with a probability given by the overdamped Langevin dynamics. We show how these paths can be exactly generated by a local stochastic differential equation. The method is illustrated on the generation of Brownian bridges, Brownian meanders, Brownian excursions and constrained Ornstein–Uhlenbeck processes. In addition, we show how to solve this equation in the case of a general force acting on the particle. As an example, we show how to generate a constrained path joining the two minima of a double-well. Our method allows us to generate statistically independent paths and is computationally very efficient.",46,"https://www.semanticscholar.org/paper/9b33eba8c9d15461f4fd10ac53aa7d802630100e
http://arxiv.org/pdf/1503.02639"
"Boris Baeumer,Mark M. Meerschaert,Mark Naber",Stochastic models for relativistic diffusion,2010-07-22 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1103/physreve.82.011132,"The diffusion equation is related to the Schrödinger equation by analytic continuation. The formula E 2 = p 2 c 2 + m 2 c 4 leads to a relativistic Schrödinger equation, and analytic continuation yields a relativistic diffusion equation that involves fractional calculus. This paper develops stochastic models for relativistic diffusion, and equivalent differential equations with no fractional derivatives. Connections to anomalous diffusion are also discussed, along with alternative models.",47,https://web.archive.org/web/20100616191416/http://www.stt.msu.edu/%7Emcubed/Relativistic.pdf
T. Arimitsu,Quantum Stochastic Differential Equations in View of Non-Equlibrium Thermo Field Dynamics,2002-06-11 12:13:37+00:00,SupportedSources.ARXIV,10.1142/9789812704412_0002,"Most of the mathematical approaches for quantum Langevin equation are based
on the non-commutativity of the random force operators. Non-commutative random
force operators are introduced in order to guarantee that the equal-time
commutation relation for the stochastic annihilation and creation operators
preserves in time. If it is true, it means that the origin of dissipation is of
quantum mechanical. However, physically, it is hard to believe it. By making
use of the unified canonical operator formalism for the system of the quantum
stochastic differential equations within Non-Equilibrium Thermo Field Dynamics,
it is shown that it is not true in general.",48,"http://arxiv.org/pdf/math-ph/0206015v1
http://dx.doi.org/10.1142/9789812704412_0002
http://arxiv.org/abs/math-ph/0206015v1
http://arxiv.org/pdf/math-ph/0206015v1"
,Wiley Series in Probability and Statistics,2006-04-26 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1002/0470037849.scard,"The Wiley Series in Probability and Statistics is well established and authoritative. It covers many topics of current research interest in both pure and applied statistics and probability theory. Written by leading statisticians and institutions, the titles span both state-of-the-art developments in the field and classical methods. Reflecting the wide range of current research in statistics, the series encompasses applied, methodological and theoretical statistics, ranging from applications and new techniques made possible by advances in computerized practice to rigorous treatment of theoretical approaches. This series provides essential and invaluable reading for all statisticians, whether in academia, industry, government, or research. t ABRAHAM and LEDOLTER . Statistical Methods for Forecasting AGRESTI + Analysis of Ordinal Categorical Data AGRESTI . An Introduction to Categorical Data Analysis AGRESTI * Categorical Data Analysis, Second Edition ALTMAN, GILL, and McDONALD * Numerical Issues in Statistical Computing for the AMARATUNGA and CABRERA . Exploration and Analysis of DNA Microarray and ANDEL . Mathematics of Chance ANDERSON * An Introduction to Multivariate Statistical Analysis, Third Edition ANDERSON, AUQUIER, HAUCK, OAKES, VANDAELE, and WEISBERG * ANDERSON and LOYNES . The Teaching of Practical Statistics ARMITAGE and DAVID (editors) . Advances in Biometry ARNOLD, BALAKRISHNAN, and NAGARAJA . Records Social Scientist Protein Array Data * ANDERSON . The Statistical Analysis of Time Series Statistical Methods for Comparative Studies * ARTHANARI and DODGE -Mathematical Programming in Statistics * BAILEY . The Elements of Stochastic Processes with Applications to the Natural Sciences BALAKRISHNAN and KOUTRAS * Runs and Scans with Applications BALAKRISHNAN and NG * Precedence-Type Tests and Applications BARNETT . Comparative Statistical Inference, Third Edition BARNETT . Environmental Statistics BARNETT and LEWIS * Outliers in Statistical Data, Third Edition BARTOSZYNSKI and NIEWIADOMSKA-BUGAJ * Probability and Statistical Inference BASILEVSKY . Statistical Factor Analysis and Related Methods: Theory and BASU and RIGDON . Statistical Methods for the Reliability of Repairable Systems BATES and WATTS * Nonlinear Regression Analysis and Its Applications BECHHOFER, SANTNER, and GOLDSMAN . Design and Analysis of Experiments for Applications Statistical Selection, Screening, and Multiple Comparisons *Now available in a lower priced paperback edition in the Wiley Classics Library. ?Now available in a lower priced paperback edition in the Wiley-Interscience Paperback Series.",49,https://web.archive.org/web/20220522053804/https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/0470037849.scard
El Hassan Lakhel,Controllability of fractional stochastic neutral functional differential equations driven by fractional Brownian motion with infinite delay,2016-04-14 09:01:56+00:00,SupportedSources.ARXIV,,"In this paper we study the controllability of fractional neutral stochastic
functional differential equations with infinite delay driven by fractional
Brownian motion in a real separable Hilbert space.
  The controllability results are obtained by using stochastic analysis and a
fixed-point strategy. Finally, an illustrative example is provided to
demonstrate the effectiveness of the theoretical result.",50,"http://arxiv.org/pdf/1604.04079v1
http://arxiv.org/abs/1604.04079v1
http://arxiv.org/pdf/1604.04079v1"
"Yan Wang,Aimin Song,Cheng-De Zheng,Enmin Feng",Nonzero-Sum Stochastic Differential Game between Controller and Stopper for Jump Diffusions,2013-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1155/2013/761306,"We consider a nonzero-sum stochastic differential game which involves two players, a controller and a stopper. The controller chooses a control process, and the stopper selects the stopping rule which halts the game. This game is studied in a jump diffusions setting within Markov control limit. By a dynamic programming approach, we give a verification theorem in terms of variational inequality-Hamilton-Jacobi-Bellman (VIHJB) equations for the solutions of the game. Furthermore, we apply the verification theorem to characterize Nash equilibrium of the game in a specific example.",51,https://web.archive.org/web/20200709082815/https://www.emis.de/journals/HOA/AAA/Volume2013/761306.pdf
"Madeleine C. Cartwright,Georg A. Gottwald",A collective coordinate framework to study the dynamics of travelling waves in stochastic partial differential equations,2018-06-19 12:51:53+00:00,SupportedSources.ARXIV,10.1016/j.physd.2019.03.004,"We propose a formal framework based on collective coordinates to reduce
infinite-dimensional stochastic partial differential equations (SPDEs) with
symmetry to a set of finite-dimensional stochastic differential equations which
describe the shape of the solution and the dynamics along the symmetry group.
We study SPDEs arising in population dynamics with multiplicative noise and
additive symmetry breaking noise. The collective coordinate approach provides a
remarkably good quantitative description of the shape of the travelling front
as well as its diffusive behaviour, which would otherwise only be available
through costly computational experiments. We corroborate our analytical results
with numerical simulations of the full SPDE.",52,"http://arxiv.org/pdf/1806.07194v3
http://dx.doi.org/10.1016/j.physd.2019.03.004
http://arxiv.org/abs/1806.07194v3
http://arxiv.org/pdf/1806.07194v3"
"Wang, F.",Harnack Inequalities for Stochastic Partial Differential Equations,2013-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4614-7934-5,,53,"https://link.springer.com/content/pdf/10.1007/978-1-4614-7934-5.pdf
https://link.springer.com/content/pdf/10.1007/978-1-4614-7934-5
http://dx.doi.org/10.1007/978-1-4614-7934-5"
"Fodra, Pietro,Pham, Huyên",High frequency trading and asymptotics for small risk aversion in a  Markov renewal model,2015-01-01 00:00:00,SupportedSources.CORE,,"We study a an optimal high frequency trading problem within a market
microstructure model designed to be a good compromise between accuracy and
tractability. The stock price is driven by a Markov Renewal Process (MRP),
while market orders arrive in the limit order book via a point process
correlated with the stock price itself. In this framework, we can reproduce the
adverse selection risk, appearing in two different forms: the usual one due to
big market orders impacting the stock price and penalizing the agent, and the
weak one due to small market orders and reducing the probability of a
profitable execution. We solve the market making problem by stochastic control
techniques in this semi-Markov model. In the no risk-aversion case, we provide
explicit formula for the optimal controls and characterize the value function
as a simple linear PDE. In the general case, we derive the optimal controls and
the value function in terms of the previous result, and illustrate how the risk
aversion influences the trader strategy and her expected gain. Finally, by
using a perturbation method, approximate optimal controls for small risk
aversions are explicitly computed in terms of two simple PDE's, reducing
drastically the computational cost and enlightening the financial
interpretation of the results.Comment: 30 pages, new asymptotic results, typos corrected, new
  bibliographical reference",54,http://arxiv.org/abs/1310.1756
"V. Gontis,S. Havlin,A. Kononovicius,B. Podobnik,H.E. Stanley",Stochastic model of financial markets reproducing scaling and memory in volatility return intervals,2016-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1016/j.physa.2016.06.143,"We investigate the volatility return intervals in the NYSE and FOREX markets. We explain previous empirical findings using a model based on the interacting agent hypothesis instead of the widely-used efficient market hypothesis. We derive macroscopic equations based on the microscopic herding interactions of agents and find that they are able to reproduce various stylized facts of different markets and different assets with the same set of model parameters. We show that the power-law properties and the scaling of return intervals and other financial variables have a similar origin and could be a result of a general class of non-linear stochastic differential equations derived from a master equation of an agent system that is coupled by herding interactions. Specifically, we find that this approach enables us to recover the volatility return interval statistics as well as volatility probability and spectral densities for the NYSE and FOREX markets, for different assets, and for different time-scales. We find also that the historical S\&P500 monthly series exhibits the same volatility return interval properties recovered by our proposed model. Our statistical results suggest that human herding is so strong that it persists even when other evolving fluctuations perturbate the financial system.",55,https://web.archive.org/web/20180724041928/https://manuscript.elsevier.com/S0378437116304186/pdf/S0378437116304186.pdf
"Bachouch, Achref,Matoussi, Anis",Zhang L2 -Regularity for the solutions of Forward Backward Doubly Stochastic Differential Equations under globally Lipschitz continuous assumptions,2017-06-27 00:00:00,SupportedSources.CORE,,"We prove an L2-regularity result for the solutions of Forward Backward Doubly Stochastic Differentiel Equations (F-BDSDEs in short) under globally Lipschitz continuous assumptions on the coefficients. Therefore, we extend the well known regularity results established by Zhang (2004) for Forward Backward Stochastic Differential Equations (F-BSDEs in short) to the doubly stochastic framework. To this end, we prove (by Malliavin calculus) a representation result for the martingale component of the solution of the F-BDSDE under the assumption that the coefficients are continuous in time and continuously differentiable in space with bounded partial derivatives. As an (important) application of our L2-regularity result, we derive the rate of convergence in time for the (Euler time discretization based) numerical scheme for F-BDSDEs proposed by Bachouch et al.(2016) under only globally Lipschitz continuous assumptions",56,https://core.ac.uk/download/84955776.pdf
Kai Du,Solvability conditions for indefinite linear quadratic optimal stochastic control problems and associated stochastic Riccati equations,2014-02-06 20:49:36+00:00,SupportedSources.ARXIV,,"A linear quadratic optimal stochastic control problem with random
coefficients and indefinite state/control weight costs is usually linked to an
indefinite stochastic Riccati equation (SRE) which is a matrix-valued quadratic
backward stochastic differential equation along with an algebraic constraint
involving the unknown. Either the optimal control problem or the SRE is
solvable only if the given data satisfy a certain structure condition that has
yet to be precisely defined. In this paper, by introducing a notion of
subsolution for the SRE, we derive several novel sufficient conditions for the
existence and uniqueness of the solution to the SRE and for the solvability of
the associated optimal stochastic control problem.",57,"http://arxiv.org/pdf/1402.1483v2
http://arxiv.org/abs/1402.1483v2
http://arxiv.org/pdf/1402.1483v2"
"Alexandra Rodkina,Appleby,Dokuchaev,Fama,Hakansson,Nikolai Dokuchaev,Rodkina,Samuelson,Smith",On asymptotic optimality of Merton's myopic  portfolio strategies under time discretization,2015-01-01 00:00:00,SupportedSources.CORE,10.1093/imamci/dnv020,This paper studies the properties of discrete-time stochastic optimal control problems associated with portfolio selection. We investigate if optimal continuous-time strategies can be used effectively for a discrete-time market after a straightforward discretization. We found that Merton's strategy approximates the performance of the optimal strategy in a discrete-time model with sufficiently small time steps,58,https://core.ac.uk/download/195636067.pdf
"Hofmanová, M.",Strong solutions of semilinear stochastic partial differential equations,2012-06-26 00:00:00,SupportedSources.CROSSREF,10.1007/s00030-012-0178-x,,59,"http://link.springer.com/content/pdf/10.1007/s00030-012-0178-x.pdf
http://link.springer.com/article/10.1007/s00030-012-0178-x/fulltext.html
http://link.springer.com/content/pdf/10.1007/s00030-012-0178-x
http://dx.doi.org/10.1007/s00030-012-0178-x"
Chuang Xu,Strong Allee Effect in A Stochastic Logistic Model with Mate Limitation and Stochastic Immigration,2016-05-19 19:17:57+00:00,SupportedSources.ARXIV,,"We propose a stochastic logistic model with mate limitation and stochastic
immigration. Incorporating stochastic immigration into a continuous time Markov
chain model, we derive and analyze the associated master equation. By a
standard result, there exists a unique globally stable positive stationary
distribution. We show that such stationary distribution admits a bimodal
profile which implies that a strong Allee effect exists in the stochastic
model. Such strong Allee effect disappears and threshold phenomenon emerges as
the total population size goes to infinity. Stochasticity vanishes and the
model becomes deterministic as the total population size goes to infinity. This
implies that there is only one possible fate (either to die out or survive) for
a species constrained to a specific community and whether population eventually
goes extinct or persists does not depend on initial population density but on a
critical inherent constant determined by birth, death and mate limitation. Such
a conclusion interprets differently from the classical ordinary differential
equation model and thus a paradox on strong Allee effect occurs. Such paradox
illustrates the diffusion theory's dilemma.",60,"http://arxiv.org/pdf/1605.06084v2
http://arxiv.org/abs/1605.06084v2
http://arxiv.org/pdf/1605.06084v2"
"Anis Matoussi,Wissal Sabbagh,Tusheng Zhang",Large Deviation Principles of Obstacle Problems for Quasilinear Stochastic PDEs,2017-12-06 13:02:06+00:00,SupportedSources.ARXIV,,"In this paper, we present a sufficient condition for the large deviation
criteria of Budhiraja, Dupuis and Maroulas for functionals of Brownian motions.
We then establish a large deviation principle for obstacle problems of
quasi-linear stochastic partial differential equations. It turns out that the
backward stochastic differential equations will play an important role.",61,"http://arxiv.org/pdf/1712.02169v1
http://arxiv.org/abs/1712.02169v1
http://arxiv.org/pdf/1712.02169v1"
"Hélène Frankowska,Haisen Zhang,Xu Zhang",First and second order necessary conditions for stochastic optimal controls,2016-03-28 00:47:46+00:00,SupportedSources.ARXIV,,"The main purpose of this paper is to establish the first and second order
necessary optimality conditions for stochastic optimal controls using the
classical variational analysis approach. The control system is governed by a
stochastic differential equation, in which both drift and diffusion terms may
contain the control variable and the set of controls is allowed to be
nonconvex. Only one adjoint equation is introduced to derive the first order
necessary condition; while only two adjoint equations are needed to state the
second order necessary conditions for stochastic optimal controls.",62,"http://arxiv.org/pdf/1603.08274v3
http://arxiv.org/abs/1603.08274v3
http://arxiv.org/pdf/1603.08274v3"
"Xiongfei Jian,Xun Li,Fahuai Yi",Optimal investment with stopping in finite horizon,2014-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1186/1029-242x-2014-432,"In this paper, we investigate dynamic optimization problems featuring both stochastic control and optimal stopping in a finite time horizon. The paper aims to develop new methodologies, which are significantly different from those of mixed dynamic optimal control and stopping problems in the existing literature. We formulate our model to a free boundary problem of a fully nonlinear equation. Furthermore, by means of a dual transformation for the above problem, we convert the above problem to a new free boundary problem of a linear equation. Finally, we apply the theoretical results to some challenging, yet practically relevant and important, risk-sensitive problems in wealth management to obtain the properties of the optimal strategy and the right time to achieve a certain level over a finite time investment horizon. MSC: 35R35; 91B28; 93E20",63,https://web.archive.org/web/20170812053848/https://journalofinequalitiesandapplications.springeropen.com/track/pdf/10.1186/1029-242X-2014-432?site=journalofinequalitiesandapplications.springeropen.com
"Ľubomír Baňas,Christian Vieth",Robust a posteriori estimates for the stochastic Cahn-Hilliard equation,2022-01-21 11:02:35+00:00,SupportedSources.ARXIV,,"We derive a posteriori error estimates for a fully discrete finite element
approximation of the stochastic Cahn-Hilliard equation. The a posteriori bound
is obtained by a splitting of the equation into a linear stochastic partial
differential equation (SPDE) and a nonlinear random partial differential
equation (RPDE). The resulting estimate is robust with respect to the
interfacial width parameter and is computable since it involves the discrete
principal eigenvalue of a linearized (stochastic) Cahn-Hilliard operator.
Furthermore, the estimate is robust with respect to topological changes as well
as the intensity of the stochastic noise. We provide numerical simulations to
demonstrate the practicability of the proposed adaptive algorithm.",64,"http://arxiv.org/pdf/2201.08641v1
http://arxiv.org/abs/2201.08641v1
http://arxiv.org/pdf/2201.08641v1"
"Liang, Gechun,Yang, Zhou",Analysis of the optimal exercise boundary of American put option with  delivery lags,2018-05-08 00:00:00,SupportedSources.CORE,10.1016/j.jmaa.2020.124916,"We show that an American put option with delivery lags can be decomposed as a
European put option and another American-style derivative. The latter is an
option for which the investor receives the Greek Theta of the corresponding
European option as the running payoff, and decides an optimal stopping time to
terminate the contract. Based on the this decomposition, we further show that
the associated optimal exercise boundary exists, and is a strictly increasing
and smooth curve. We also analyze its asymptotic behavior for both large
maturity and small time lag using the free-boundary method.Comment: 28 pages, 5 figure",65,http://arxiv.org/abs/1805.02909
"Liu, K.",A note on regularity property of stochastic convolutions for a class of functional differential equations,2022-05-01 00:00:00,SupportedSources.CROSSREF,10.1080/07362994.2022.2068580,,66,"https://www.tandfonline.com/doi/pdf/10.1080/07362994.2022.2068580
http://dx.doi.org/10.1080/07362994.2022.2068580"
"Pina, Gonçalo",The recent growth of international reserves in developing economies: A monetary perspective,2015-09-03 00:00:00,SupportedSources.CORE,10.1016/j.jimonfin.2015.08.009,"The massive accumulation of international reserves in developing economies is a puzzling recent development in the world economy. This paper studies reserve accumulation as the outcome of a simple model in which the central bank smooths inflation. I explore the view that central banks accumulate reserves to face large fiscal shocks that need monetary financing. Central bank revenues are obtained through inflation, but inflation is distortionary. As a result, the central bank optimally accumulates international reserves in order to spread the costs associated with inflation over time. A simple numerical exercise for an average developing economy using data between 1970 and 2009 yields fast growth of international reserves",67,https://core.ac.uk/download/127619944.pdf
"Ahmad Golbabai,Davood Ahmadian,Mariyan Milev",Radial basis functions with application to finance: American put option under jump diffusion,2012-02-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.mcm.2011.10.014,,68,"https://openalex.org/W2088394426
https://doi.org/10.1016/j.mcm.2011.10.014
https://doi.org/10.1016/j.mcm.2011.10.014"
"C. Rajivganthi,P. Muthukumar,B. Ganesh Priya",Successive approximation and optimal controls on fractional neutral stochastic differential equations with Poisson jumps,2016-07-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1002/oca.2184,"The objective of this paper is to investigate the existence of mild solutions and optimal controls for a class of fractional neutral stochastic differential equations with Poisson jumps in Hilbert spaces. First, we establish a new set of sufficient conditions for the existence of mild solutions of the aforementioned fractional systems by using the successive approximation approach. The results are formulated and proved by using the fractional calculus, solution operator, and stochastic analysis techniques. The existence of optimal control pairs of system governed by fractional neutral stochastic differential equations with Poisson jumps is also presented. An example is given to illustrate the theory. Copyright © 2015 John Wiley & Sons, Ltd.",69,https://www.semanticscholar.org/paper/2818ebb465672b4ab81918efa447cda12c0931d2
"AN Kolmogorov,AN Shiryaev,C Stricker,D Lepingle,DM Salopek,G Shafer,K Takeuchi,LCG Rogers,M Bruneau,R Norvaiša,R Norvaiša,RM Dudley,SJ Taylor,SK Leung-Yan-Cheong,T Cover,TJ Lyons,V Vovk,Vladimir Vovk",Rough paths in idealized financial markets,2016-08-16 00:00:00,SupportedSources.CORE,10.1007/s10986-011-9125-5,"This paper considers possible price paths of a financial security in an
idealized market. Its main result is that the variation index of typical price
paths is at most 2, in this sense, typical price paths are not rougher than
typical paths of Brownian motion. We do not make any stochastic assumptions and
only assume that the price path is positive and right-continuous. The
qualification ""typical"" means that there is a trading strategy (constructed
explicitly in the proof) that risks only one monetary unit but brings infinite
capital when the variation index of the realized price path exceeds 2. The
paper also reviews some known results for continuous price paths and lists
several open problems.Comment: 21 pages, this version adds (in Appendix C) a reference to new
  results in the foundations of game-theoretic probability based on Hardin and
  Taylor's work on hat puzzle",70,http://arxiv.org/abs/1005.0279
Guy Jumarie,Generalized Fokker-Planck equation for a class of stochastic dynamical systems driven by additive Gaussian and Poissonian fractional white noises of order α,2008-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.2478/s11534-008-0090-5,"AbstractIn a first stage, the paper deals with the derivation and the solution of the equation of the probability density function of a stochastic system driven simultaneously by a fractional Gaussian white noise and a fractional Poissonian white noise both of the same order. The key is the Taylor's series of fractional order f(x + h) = E α(hαDx α)f(x) where E α() denotes the Mittag-Leffler function, and D x α is the so-called modified Riemann-Liouville fractional derivative which removes the effects of the non-zero initial value of the function under consideration. The corresponding fractional linear partial differential equation is solved by using a suitable extension of the Lagrange's technique involving an auxiliary set of fractional differential equations. As an example, one considers a half-oscillator of fractional order driven by a fractional Poissonian noise.",71,https://web.archive.org/web/20200304235123/https://www.degruyter.com/downloadpdf/j/phys.2008.6.issue-3/s11534-008-0090-5/s11534-008-0090-5.pdf
Diego Zabaljauregui,Optimal Market Making Under Partial Information and Numerical Methods for Impulse Control Games with Applications,2019-06-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,"The topics treated in this thesis are inherently two-fold. The first part considers the problem of a market maker who wants to optimally set bid/ask quotes over a finite time horizon, to maximize her expected utility. The intensities of the orders she receives depend not only on the spreads she quotes, but also on unobservable factors modelled by a hidden Markov chain. This stochastic control problem under partial information is solved by means of stochastic filtering, control and piecewise-deterministic Markov processes theory. The value function is characterized as the unique continuous viscosity solution of its dynamic programming equation. Afterwards, the analogous full information problem is solved and results are compared numerically through a concrete example. The optimal full information spreads are shown to be biased when the exact market regime is unknown, as the market maker needs to adjust for additional regime uncertainty in terms of P&L sensitivity and observable order ow volatility. 
 
The second part deals with numerically solving nonzero-sum stochastic differential games with impulse controls. These offer a realistic and far-reaching modelling framework for applications within finance, energy markets and other areas, but the diffculty in solving such problems has hindered their proliferation. Semi-analytical approaches make strong assumptions pertaining very particular cases. To the author's best knowledge, there are no numerical methods available in the literature. A policy-iteration-type solver is proposed to solve an underlying system of quasi-variational inequalities, and it is validated numerically with reassuring results. In particular, it is observed that the algorithm does not enjoy global convergence and a heuristic methodology is proposed to construct initial guesses. 
 
Eventually, the focus is put on games with a symmetric structure and a substantially improved version of the former algorithm is put forward. A rigorous convergence analysis is undertaken with natural assumptions on the players strategies, which admit graph-theoretic interpretations in the context of weakly chained diagonally dominant matrices. A provably convergent single-player impulse control solver, often outperforming classical policy iteration, is also provided. The main algorithm is used to compute with high precision equilibrium payoffs and Nash equilibria of otherwise too challenging problems, and even some for which results go beyond the scope of all the currently available theory.",72,https://www.semanticscholar.org/paper/f3ee5b6b705b08186a9b0e9ec0430e6ccca67312
"Kunita, H.",Canonical Stochastic Differential Equations based on Lévy Processes and Their Supports,None,SupportedSources.CROSSREF,10.1007/0-387-22655-9_12,,73,"http://link.springer.com/content/pdf/10.1007/0-387-22655-9_12.pdf
http://dx.doi.org/10.1007/0-387-22655-9_12"
"C. Becker,R. Gielerak,P. Ługiewicz",Covariant SPDEs and Quantum Field Structures,1996-07-04 12:27:39+00:00,SupportedSources.ARXIV,,"Covariant stochastic partial differential equations are studied in any
dimension. A special class of such equations is selected and it is proven that
the solutions can be analytically continued to Minkowski space-time yielding
tempered Wightman distributions which are covariant, obey the locality axiom
and a weak form of the spectral axiom. Key words: stochastic partial
differential equations, white noise, covariant Markov generalized random
fields, Euclidean QFT, Schwinger functions, Wightman distributions",74,"http://arxiv.org/pdf/funct-an/9607001v1
http://arxiv.org/abs/funct-an/9607001v1
http://arxiv.org/pdf/funct-an/9607001v1"
