authors,title,pub_date,source,doi,abstract,rank,url
"Gholipour, A.,Kehtarnavaz, N.,Yousefi, S.,Gopinath, K.,Briggs, R.",Symmetric deformable image registration via optimization of information theoretic measures,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.imavis.2009.11.012,,69,"https://api.elsevier.com/content/article/PII:S0262885609002686?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0262885609002686?httpAccept=text/plain
http://dx.doi.org/10.1016/j.imavis.2009.11.012"
"Tachibana, H.",11. Deformable Image Registration and Dose Warping,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.6009/jjrt.2021_jsrt_77.7.733,,70,"https://www.jstage.jst.go.jp/article/jjrt/77/7/77_2021_JSRT_77.7.733/_pdf
http://dx.doi.org/10.6009/jjrt.2021_jsrt_77.7.733"
"Bo Hu,Shenglong Zhou,Zhiwei Xiong,Feng Wu",Recursive Decomposition Network for Deformable Image Registration,2022-07-11 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/JBHI.2022.3189696,"Deformation decomposition serves as a good solution for deformable image registration when the deformation is large. Current deformation decomposition methods can be categorized into cascade-based methods and pyramid-based methods. However, cascade-based methods suffer from heavy computational burdens and long inference time due to their structures of repeated subnetworks, while the effectiveness of pyramid-based methods is constrained by their limited numbers of resolution levels. In this paper, to address both the insufficient and inefficient decomposition problems in current deformation decomposition methods, we propose a recursive decomposition network (RDN) to offer a novel solution for deformable image registration. Stage-wise recursion can efficiently decompose a large deformation into different pyramid estimation stages without using repeated subnetworks like in cascade-based methods. Level-wise recursion can sufficiently decompose the deformation inside each resolution level instead of only one-time estimation like in pyramid-based methods. Extensive experiments and ablation studies on two representative datasets validate the effectiveness and efficiency of our proposed RDN.",71,https://www.semanticscholar.org/paper/2641dcd6f4e14e735186fc7b0870f981514d214c
"Boah Kim,Inhwa Han,Jong Chul Ye",DiffuseMorph: Unsupervised Deformable Image Registration Using Diffusion Model,2022-09-29 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"Deformable image registration is one of the fundamental tasks in medical imaging. Classical registration algorithms usually require a high computational cost for iterative optimizations. Although deep-learning-based methods have been developed for fast image registration, it is still challenging to obtain realistic continuous deformations from a moving image to a fixed image with less topological folding problem. To address this, here we present a novel diffusion-model-based image registration method, called DiffuseMorph. DiffuseMorph not only generates synthetic deformed images through reverse diffusion but also allows image registration by deformation fields. Specifically, the deformation fields are generated by the conditional score function of the deformation between the moving and fixed images, so that the registration can be performed from continuous deformation by simply scaling the latent feature of the score. Experimental results on 2D facial and 3D medical image registration tasks demonstrate that our method provides flexible deformations with topology preservation capability.",72,https://web.archive.org/web/20221001071500/https://arxiv.org/pdf/2112.05149v2.pdf
"Anna, W.,Bo, P.,Jidong, M.,Dan, L.",Deformable Image Registration Based on Gabor Wavelet and SVM,2008-01-01 00:00:00,SupportedSources.CROSSREF,10.1109/icnc.2008.642,,73,"http://xplorestaging.ieee.org/ielx5/4666791/4667081/04667119.pdf?arnumber=4667119
http://dx.doi.org/10.1109/icnc.2008.642"
"Jinshuo Zhang,Fang Liu,Xuedou Yu,Yingjun Ma,Xiuyang Zhao",A 3D medical image registration method based on multi-scale feature fusion,None,SupportedSources.SEMANTIC_SCHOLAR,10.1088/1742-6596/1948/1/012057,"Deformable medical image registration refers to finding a certain transformation so that the corresponding points of two medical images can be aligned in space. This has important clinical applications. In this article, we propose an unsupervised end-to-end medical image registration method. In this method, the fixed image and the moving image are concatenated in series and input into the convolution neural network to obtain the feature images of different scales. In order to improve the ability of neural network to capture global and local information, we fuse feature maps of different scales. The spatial transformation network uses the deformation field to deform the moving image, so as to realize the registration of the two pairs. We validate our method in the ABIDE data set and compare it with some classic state-of-the-art methods. The experimental results show that our method improves the registration accuracy of image pairs.",74,"https://www.semanticscholar.org/paper/d52dec7c990b0c7278d72cf3ae4e6db7206b7704
https://iopscience.iop.org/article/10.1088/1742-6596/1948/1/012057/pdf"
"Mok, C.",Unsupervised affine and deformable medical image registration with convolutional neural networks,None,SupportedSources.UNPAYWALL,10.14711/thesis-991013106358203412,,75,https://doi.org/10.14711/thesis-991013106358203412
"Dana C. Paquin,D. Levy,L. Xing",Multiscale deformable registration of noisy medical images.,None,SupportedSources.SEMANTIC_SCHOLAR,10.3934/MBE.2008.5.125,"Multiscale image registration techniques are presented for the registration of medical images using deformable registration models. The techniques are particularly effective for registration problems in which one or both of the images to be registered contains significant levels of noise. A brief overview of existing deformable registration techniques is presented, and experiments using B-spline free-form deformation registration models demonstrate that ordinary deformable registration techniques fail to produce accurate results in the presence of significant levels of noise. The hierarchical multiscale image decomposition described in E. Tadmor, S. Nezzar, and L. Vese's, ""A multiscale image representation using hierarchical (BV;L2) decompositions"" (Multiscale Modeling and Simulations, 2 (2004): 4, pp. 554-579) is reviewed, and multiscale image registration algorithms are developed based on the multiscale decomposition. Accurate registration of noisy images is achieved by obtaining a hierarchical multiscale decomposition of the images and iteratively registering the resulting components. This approach enables a successful regstration of images that contain noise levels well beyond the level at which ordinary deformable registration fails. Numerous image registration experiments demonstrate the accuracy and efficiency of the multiscale registration techniques.",76,https://www.semanticscholar.org/paper/0fd740e59e4e6b26064652697d42030fca86e78b
"Brock, K.,Dawson, L.,Sharpe, M.,Jaffray, D.","Application of a novel deformable image registration technique to facilitate classification, tracking and targeting of tumor and normal tissue",2004-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ijrobp.2004.06.184,,77,"https://api.elsevier.com/content/article/PII:S0360301604012416?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0360301604012416?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ijrobp.2004.06.184"
"Szczypiński, P.,Klepaczko, A.",Deformable Mesh for Regularization of Three-Dimensional Image Registration,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-23762-2_7,,78,"http://link.springer.com/content/pdf/10.1007/978-3-030-23762-2_7
http://dx.doi.org/10.1007/978-3-030-23762-2_7"
"Kim, B.,Kim, D.,Park, S.,Kim, J.,Lee, J.,Ye, J.",CycleMorph: Cycle consistent unsupervised deformable image registration,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.media.2021.102036,,79,"https://api.elsevier.com/content/article/PII:S1361841521000827?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1361841521000827?httpAccept=text/plain
http://dx.doi.org/10.1016/j.media.2021.102036"
"Ellingsen, L.,Chintalapani, G.,Taylor, R.,Prince, J.",Robust deformable image registration using prior shape information for atlas to patient registration,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.compmedimag.2009.05.003,,80,"https://api.elsevier.com/content/article/PII:S0895611109000615?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0895611109000615?httpAccept=text/plain
http://dx.doi.org/10.1016/j.compmedimag.2009.05.003"
"Yifan Wu,Tom Z. Jiahao,Jiancong Wang,Paul Yushkevich,M. Hsieh,J. Gee",NODEO: A Neural Ordinary Differential Equation Based Optimization Framework for Deformable Image Registration,2021-08-07 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/CVPR52688.2022.02014,"Deformable image registration (DIR), aiming to find spatial correspondence between images, is one of the most critical problems in the domain of medical image analysis. In this paper, we present a novel, generic, and accurate diffeomorphic image registration framework that utilizes neural ordinary differential equations (NODEs). We model each voxel as a moving particle and consider the set of all voxels in a 3D image as a high-dimensional dynamical system whose trajectory determines the targeted deformation field. Our method leverages deep neural networks for their expressive power in modeling dynamical systems, and simultaneously optimizes for a dynamical system between the image pairs and the corresponding transformation. Our formulation allows various constraints to be imposed along the transformation to maintain desired regularities. Our experiment results show that our method outperforms the benchmarks under various metrics. Additionally, we demonstrate the feasibility to expand our framework to register multiple image sets using a unified form of transformation, which could possibly serve a wider range of applications.",81,"https://www.semanticscholar.org/paper/6ae603a04d54e9f7f5bf2e442936a3caad6c3b95
http://arxiv.org/pdf/2108.03443"
"Yifan Wu,Tom Z. Jiahao,Jiancong Wang,Paul Yushkevich,M. Hsieh,J. Gee",NODEO: A Neural Ordinary Differential Equation Based Optimization Framework for Deformable Image Registration,2021-08-07 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/CVPR52688.2022.02014,"Deformable image registration (DIR), aiming to find spatial correspondence between images, is one of the most critical problems in the domain of medical image analysis. In this paper, we present a novel, generic, and accurate diffeomorphic image registration framework that utilizes neural ordinary differential equations (NODEs). We model each voxel as a moving particle and consider the set of all voxels in a 3D image as a high-dimensional dynamical system whose trajectory determines the targeted deformation field. Our method leverages deep neural networks for their expressive power in modeling dynamical systems, and simultaneously optimizes for a dynamical system between the image pairs and the corresponding transformation. Our formulation allows various constraints to be imposed along the transformation to maintain desired regularities. Our experiment results show that our method outperforms the benchmarks under various metrics. Additionally, we demonstrate the feasibility to expand our framework to register multiple image sets using a unified form of transformation, which could possibly serve a wider range of applications.",82,"https://www.semanticscholar.org/paper/6ae603a04d54e9f7f5bf2e442936a3caad6c3b95
http://arxiv.org/pdf/2108.03443"
"Lorenzen, P.,Joshi, S.",High-Dimensional Multi-modal Image Registration,2003-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-540-39701-4_25,,83,"http://link.springer.com/content/pdf/10.1007/978-3-540-39701-4_25
http://dx.doi.org/10.1007/978-3-540-39701-4_25"
"Yifan Wu,Tom Z. Jiahao,Jiancong Wang,Paul A. Yushkevich,M. Ani Hsieh,James C. Gee",NODEO: A Neural Ordinary Differential Equation Based Optimization Framework for Deformable Image Registration,2023-02-07 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"Deformable image registration (DIR), aiming to find spatial correspondence between images, is one of the most critical problems in the domain of medical image analysis. In this paper, we present a novel, generic, and accurate diffeomorphic image registration framework that utilizes neural ordinary differential equations (NODEs). We model each voxel as a moving particle and consider the set of all voxels in a 3D image as a high-dimensional dynamical system whose trajectory determines the targeted deformation field. Our method leverages deep neural networks for their expressive power in modeling dynamical systems, and simultaneously optimizes for a dynamical system between the image pairs and the corresponding transformation. Our formulation allows various constraints to be imposed along the transformation to maintain desired regularities. Our experiment results show that our method outperforms the benchmarks under various metrics. Additionally, we demonstrate the feasibility to expand our framework to register multiple image sets using a unified form of transformation,which could possibly serve a wider range of applications.",84,https://web.archive.org/web/20230217021502/https://arxiv.org/pdf/2108.03443v6.pdf
"Yingjun Ma,Dongmei Niu,Jinshuo Zhang,Xiuyang Zhao,Bo Yang,Caiming Zhang",Unsupervised deformable image registration network for 3D medical images,2021-05-10 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/S10489-021-02196-7,,85,https://www.semanticscholar.org/paper/ff8285943fe96393d6aabbccff8468dc7adf2aac
"Ratnajit Bhattacharjee,Florian Heitz,Vincent Noblet,Seema Sharma,Natasha Sharma",Evaluation of a Learning-based Deformable Registration Method on Abdominal CT Images,2021-04-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.irbm.2020.04.002,,86,"https://openalex.org/W3020803562
https://doi.org/10.1016/j.irbm.2020.04.002
https://univoak.eu/islandora/object/islandora%3A110714/datastream/PDF/view"
"Jian-Kun Shen,B. Matuszewski,L. Shark",Deformable image registration,None,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ICIP.2005.1530591,"The paper describes a novel deformable data registration algorithm. The proposed method can be seen as a tradeoff between the landmark and intensity driven data registration techniques. The algorithm is fast, robust and offers high registration accuracy. The algorithm enables to include complex constraints on the allowable data deformations. It is shown that some of these constraints permit to treat part of the data as rigid objects or restrict its deformation to a predefined shape. The main focus of the paper is put on the description of the elastic deformation model used in the method. The performance of this new technique is illustrated using simulated as well as real computed tomography (CT) images.",87,https://www.semanticscholar.org/paper/ca4917aee5573c1643a1f9742df692c00d44cb5c
"Jae Ho Kim,H. Zhong",TH‐A‐211‐02: Effects of Different Parameters on Deformable Image Registration,2012-06-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1118/1.4736234,"Deformable image registration algorithms generally consist of three components, similarity metric, transformation, and optimization. In addition to these components, the optimization also includes one or more regularization terms such as the smoothness of the underlying deformation or restrictions based on the physical properties of organs. It is also common for most of the algorithms to take a multi‐resolution approach to capture large initial deformations as well as to speed up the registration process. Understanding and proper choice of such parameters are critical to a successful registration. The effects of different choices of parameters will be presented using public domain algorithms as well as commercial software. Learning objectives: 1. To understand the basic constituents of deformable image registration algorithms. 2. To understand the consequences of the different parameter choices.",88,https://www.semanticscholar.org/paper/25fd8efecbf4c213f7ef12db88ede77d16a3e932
"B. Fischer,J. Modersitzki",Large scale problems arising from image registration,2004-12-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1002/GAMM.201490006,"Image registration, in particular medical image registration, has been subject to extensive studies in the past years. Its versatile and important applications have attracted researchers from various branches, including numerical analysts. In this note, we not only give an overview on some new and exiting approaches but also point out some of the mathematical challenges associated with these approaches. Moreover, we explain why variational based methods to image registration naturally lead to large scaled and challenging optimization and hence numerical linear algebra problems. We present various instructive examples and comment on numerical schemes. (© 2005 WILEY‐VCH Verlag GmbH & Co. KGaA, Weinheim)",89,https://www.semanticscholar.org/paper/c064db48e248a2cd64cca9c6e6330ed425a36270
"Bartoli, Adrien,Lepetit, Vincent,Navab, Nassir",DEFORM'06 - Proceedings of the Workshop on Image Registration in Deformable Environments,2006-01-01 00:00:00,SupportedSources.CORE,,"Preface These are the proceedings of DEFORM'06, the Workshop on Image Registration in Deformable Environments, associated to BMVC'06, the 17th British Machine Vision Conference, held in Edinburgh, UK, in September 2006. The goal of DEFORM'06 was to bring together people from different domains having interests in deformable image registration. In response to our Call for Papers, we received 17 submissions and selected 8 for oral presentation at the workshop. In addition to the regular papers, Andrew Fitzgibbon from Microsoft Research Cambridge gave an invited talk at the workshop. The conference website including online proceedings remains open, see http://comsee.univ-bpclermont.fr/events/DEFORM06. We would like to thank the BMVC'06 co-chairs, Mike Chantler, Manuel Trucco and especially Bob Fisher for is great help in the local arrangements, Andrew Fitzgibbon, and the Programme Committee members who provided insightful reviews of the submitted papers. Special thanks go to Marc Richetin, head of the CNRS Research Federation TIMS, which sponsored the workshop. August 2006 Adrien Bartoli Nassir Navab Vincent Lepeti",90,https://core.ac.uk/download/49303307.pdf
"Junyu Chen,Yihao Liu,Yufan He,Yong Du",Spatially-varying Regularization with Conditional Transformer for Unsupervised Image Registration,2023-03-10 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.48550/arXiv.2303.06168,"In the past, optimization-based registration models have used spatially-varying regularization to account for deformation variations in different image regions. However, deep learning-based registration models have mostly relied on spatially-invariant regularization. Here, we introduce an end-to-end framework that uses neural networks to learn a spatially-varying deformation regularizer directly from data. The hyperparameter of the proposed regularizer is conditioned into the network, enabling easy tuning of the regularization strength. The proposed method is built upon a Transformer-based model, but it can be readily adapted to any network architecture. We thoroughly evaluated the proposed approach using publicly available datasets and observed a significant performance improvement while maintaining smooth deformation. The source code of this work will be made available after publication.",91,https://www.semanticscholar.org/paper/a36b3ec22a51a88bfbc432ff3605bafac5a69488
T. Sabisch,Towards automatic registration of magnetic resonance images of the brain using neural networks.,None,SupportedSources.SEMANTIC_SCHOLAR,,,92,https://www.semanticscholar.org/paper/539add4c6ed021ef7b882e6ac5f7c546f740df1c
"Abidi, A.,Singh, S.",Deformable Registration Techniques for Thoracic CT Images,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-10-5837-0,,93,"http://link.springer.com/content/pdf/10.1007/978-981-10-5837-0.pdf
http://link.springer.com/content/pdf/10.1007/978-981-10-5837-0
http://dx.doi.org/10.1007/978-981-10-5837-0"
"Wei Sun,Xuan S. Yang",Nonrigid image registration based on control point matching and shifting,2011-02-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1117/1.3542043,"In point-based monomodal image registration, registration accuracy relies heavily on control point (CP) locations and correspondences. However, CP extraction and correspondence establishment are still difficult under complex deformations, such as elastic deformations. To solve this problem, we present a novel approach to optimizing CP locations and simultaneously establishing the proper correspondence between these points. An expectation-maximization-like model and a refinement mechanism are proposed to achieve CP optimization as well as correspondence establishment. Experimental results for artificial and real registration tasks show that the proposed approach is robust and has good convergence behavior.",94,https://www.semanticscholar.org/paper/897fb2a172397c709a404ad6716aee0e0360df64
"Leow, A.,Huang, S.,Geng, A.,Becker, J.,Davis, S.,Toga, A.,Thompson, P.",Inverse Consistent Mapping in 3D Deformable Image Registration: Its Construction and Statistical Properties,2005-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/11505730_41,,95,"http://link.springer.com/content/pdf/10.1007/11505730_41.pdf
http://dx.doi.org/10.1007/11505730_41"
"R. Srikanchana,K. Woods,J. Xuan,C. Nguyen,Y. Wang",Non-rigid image registration by neural computations,None,SupportedSources.SEMANTIC_SCHOLAR,10.1109/NNSP.2001.943145,"This paper describes a neural computation based nonrigid registration methodology using multiple rigid transforms, in a piece-wise fashion, to model the registration process between images in a sequence. The registration methodology is a hybrid approach that combines registration without exact point correspondence via multi-object principal axes, and registration with point correspondence via polynomial transform. Neural computation is used to combine the derived individual principal axes solutions for each object in a committee machine formulation and to obtain the polynomial transform based on extracted control points using a multi layer perceptrons (MLP). Three examples are presented to demonstrate the techniques involved in the process. The first example uses four Gaussian clusters and focuses on the combination of the multiple transforms into a composite transform using finite mixture modeling techniques. The next examples present the complete process for prostate cancer registration and breast sequence analysis respectively. To verify performance, the results are compared to non-neural based implementations and other existing registration methods.",96,https://www.semanticscholar.org/paper/5445ebff40012cf0f825338d7c6eeff71a91b09a
"Andrew Hoopes,Malte Hoffmann,D. Greve,B. Fischl,J. Guttag,A. Dalca",Learning the Effect of Registration Hyperparameters with HyperMorph,2022-03-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.48550/arXiv.2203.16680,"We introduce HyperMorph, a framework that facilitates efficient hyperparameter tuning in learning-based deformable image registration. Classical registration algorithms perform an iterative pair-wise optimization to compute a deformation field that aligns two images. Recent learning-based approaches leverage large image datasets to learn a function that rapidly estimates a deformation for a given image pair. In both strategies, the accuracy of the resulting spatial correspondences is strongly influenced by the choice of certain hyperparameter values. However, an effective hyperparameter search consumes substantial time and human effort as it often involves training multiple models for different fixed hyperparameter values and may lead to suboptimal registration. We propose an amortized hyperparameter learning strategy to alleviate this burden by learning the impact of hyperparameters on deformation fields. We design a meta network, or hypernetwork, that predicts the parameters of a registration network for input hyperparameters, thereby comprising a single model that generates the optimal deformation field corresponding to given hyperparameter values. This strategy enables fast, high-resolution hyperparameter search at test-time, reducing the inefficiency of traditional approaches while increasing flexibility. We also demonstrate additional benefits of HyperMorph, including enhanced robustness to model initialization and the ability to rapidly identify optimal hyperparameter values specific to a dataset, image contrast, task, or even anatomical region, all without the need to retrain models. We make our code publicly available at http://hypermorph.voxelmorph.net.",97,https://www.semanticscholar.org/paper/5e372bea94c05e0396ee9c919fc099d4f5695166
"A. Psarrou,A. Angelopoulou,M. Mentzelopoulos,J. G. Rodríguez",Performance evaluation of a statistical and a neural network model for nonrigid shape-based registration,2016-12-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/IPTA.2016.7820990,"Shape-based registration methods frequently encounters in the domains of computer vision, image processing and medical imaging. The registration problem is to find an optimal transformation/mapping between sets of rigid or non-rigid objects and to automatically solve for correspondences. In this paper we present a comparison of two different probabilistic methods, the entropy and the growing neural gas network (GNG), as general feature-based registration algorithms. Using entropy shape modelling is performed by connecting the point sets with the highest probability of curvature information, while with GNG the points sets are connected using nearest-neighbour relationships derived from competitive hebbian learning. In order to compare performances we use different levels of shape deformation starting with a simple shape 2D MRI brain ventricles and moving to more complicated shapes like hands. Results both quantitatively and qualitatively are given for both sets.",98,"https://www.semanticscholar.org/paper/22988c498a171d9d242f612120c37bdc5e1be885
http://westminsterresearch.wmin.ac.uk/17840/1/PID4465957.pdf"
"Zheng, Z.,Cao, W.,Lian, D.,Luo, Y.",Feature self-calibration network with global-local training strategy for multi-region deformable medical image registration,2022-05-29 00:00:00,SupportedSources.CROSSREF,10.1007/s00521-022-07365-4,,99,"https://link.springer.com/content/pdf/10.1007/s00521-022-07365-4.pdf
https://link.springer.com/article/10.1007/s00521-022-07365-4/fulltext.html
https://link.springer.com/content/pdf/10.1007/s00521-022-07365-4.pdf
http://dx.doi.org/10.1007/s00521-022-07365-4"
